ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2004-03-16,328.07344395586813,188.38490319899668,404.4891919732461,328.07344395586813,328.07344395586813,-37.67698776031223,-37.67698776031223,-37.67698776031223,8.713815014833974,8.713815014833974,8.713815014833974,-46.390802775146206,-46.390802775146206,-46.390802775146206,0.0,0.0,0.0,290.3964561955559
2004-03-17,328.0792862616264,180.43033056322,405.0538739490093,328.0792862616264,328.0792862616264,-36.62124439369247,-36.62124439369247,-36.62124439369247,9.37867729294837,9.37867729294837,9.37867729294837,-45.99992168664084,-45.99992168664084,-45.99992168664084,0.0,0.0,0.0,291.45804186793396
2004-03-18,328.08512856738463,183.3642784230663,402.844509465749,328.08512856738463,328.08512856738463,-37.62690947822632,-37.62690947822632,-37.62690947822632,7.886813880004509,7.886813880004509,7.886813880004509,-45.51372335823083,-45.51372335823083,-45.51372335823083,0.0,0.0,0.0,290.4582190891583
2004-03-19,328.09097087314285,171.8317202285758,392.81588479517137,328.09097087314285,328.09097087314285,-43.670781002336184,-43.670781002336184,-43.670781002336184,1.2700219011191336,1.2700219011191336,1.2700219011191336,-44.94080290345532,-44.94080290345532,-44.94080290345532,0.0,0.0,0.0,284.42018987080667
2004-03-20,328.0968131789011,154.02630625291363,375.38348607820024,328.0968131789011,328.0968131789011,-59.54333078053064,-59.54333078053064,-59.54333078053064,-15.251636237312834,-15.251636237312834,-15.251636237312834,-44.29169454321781,-44.29169454321781,-44.29169454321781,0.0,0.0,0.0,268.5534823983704
2004-03-21,328.10265548465935,149.45771149670895,381.71924915692557,328.10265548465935,328.10265548465935,-60.652639916492014,-60.652639916492014,-60.652639916492014,-17.074125446490395,-17.074125446490395,-17.074125446490395,-43.578514470001615,-43.578514470001615,-43.578514470001615,0.0,0.0,0.0,267.4500155681673
2004-03-22,328.1084977904176,177.30081032616343,399.4071954442182,328.1084977904176,328.1084977904176,-37.73812377043125,-37.73812377043125,-37.73812377043125,5.076433594908088,5.076433594908088,5.076433594908088,-42.81455736533933,-42.81455736533933,-42.81455736533933,0.0,0.0,0.0,290.37037401998634
2004-03-23,328.1143400961758,189.36034935250615,401.7106329336788,328.1143400961758,328.1143400961758,-33.300044032048945,-33.300044032048945,-33.300044032048945,8.713815014833903,8.713815014833903,8.713815014833903,-42.01385904688284,-42.01385904688284,-42.01385904688284,0.0,0.0,0.0,294.81429606412684
2004-03-24,328.1201824019341,187.48403078165927,409.21195410364686,328.1201824019341,328.1201824019341,-31.812061373645015,-31.812061373645015,-31.812061373645015,9.3786772929454,9.3786772929454,9.3786772929454,-41.19073866659041,-41.19073866659041,-41.19073866659041,0.0,0.0,0.0,296.30812102828907
2004-03-25,328.1260247076923,181.3969519166636,396.51154394077673,328.1260247076923,328.1260247076923,-32.4725205442406,-32.4725205442406,-32.4725205442406,7.886813879994169,7.886813879994169,7.886813879994169,-40.35933442423477,-40.35933442423477,-40.35933442423477,0.0,0.0,0.0,295.6535041634517
2004-03-26,328.1318670134505,179.4623157074644,408.84214189585737,328.1318670134505,328.1318670134505,-38.26312498536535,-38.26312498536535,-38.26312498536535,1.2700219011537073,1.2700219011537073,1.2700219011537073,-39.533146886519056,-39.533146886519056,-39.533146886519056,0.0,0.0,0.0,289.8687420280852
2004-03-27,328.1377093192088,164.89334430650337,385.00854815399447,328.1377093192088,328.1377093192088,-53.97623994783498,-53.97623994783498,-53.97623994783498,-15.251636237319174,-15.251636237319174,-15.251636237319174,-38.724603710515815,-38.724603710515815,-38.724603710515815,0.0,0.0,0.0,274.1614693713738
2004-03-28,328.143551624967,161.08500480189554,381.86192807431866,328.143551624967,328.143551624967,-55.018784317636054,-55.018784317636054,-55.018784317636054,-17.074125446482192,-17.074125446482192,-17.074125446482192,-37.944658871153855,-37.944658871153855,-37.944658871153855,0.0,0.0,0.0,273.12476730733096
2004-03-29,328.14939393072524,182.98647536205834,406.38468496692974,328.14939393072524,328.14939393072524,-32.126004814024924,-32.126004814024924,-32.126004814024924,5.076433594921235,5.076433594921235,5.076433594921235,-37.20243840894615,-37.20243840894615,-37.20243840894615,0.0,0.0,0.0,296.0233891167003
2004-03-30,328.1552362364835,184.21366856419084,411.1398723217443,328.1552362364835,328.1552362364835,-27.791128265118054,-27.791128265118054,-27.791128265118054,8.713815014832834,8.713815014832834,8.713815014832834,-36.504943279950886,-36.504943279950886,-36.504943279950886,0.0,0.0,0.0,300.36410797136546
2004-03-31,328.16107854224174,194.36117715912494,410.86752576787967,328.16107854224174,328.16107854224174,-26.478140855890448,-26.478140855890448,-26.478140855890448,9.378677292954016,9.378677292954016,9.378677292954016,-35.85681814884446,-35.85681814884446,-35.85681814884446,0.0,0.0,0.0,301.6829376863513
2004-04-01,328.166920848,186.69802382434324,414.58076053396127,328.166920848,328.166920848,-27.373379090971678,-27.373379090971678,-27.373379090971678,7.886813879997243,7.886813879997243,7.886813879997243,-35.26019297096893,-35.26019297096893,-35.26019297096893,0.0,0.0,0.0,300.7935417570283
2004-04-02,328.17276315375824,186.7380673057587,398.25914387552797,328.17276315375824,328.17276315375824,-33.444580118870384,-33.444580118870384,-33.444580118870384,1.2700219011386602,1.2700219011386602,1.2700219011386602,-34.71460202000905,-34.71460202000905,-34.71460202000905,0.0,0.0,0.0,294.7281830348879
2004-04-03,328.1786054595165,170.7027818670852,390.13544948785074,328.1786054595165,328.1786054595165,-49.46861893750159,-49.46861893750159,-49.46861893750159,-15.251636237325512,-15.251636237325512,-15.251636237325512,-34.216982700176075,-34.216982700176075,-34.216982700176075,0.0,0.0,0.0,278.7099865220149
2004-04-04,328.18444776527474,169.03006857150822,385.9902852787449,328.18444776527474,328.18444776527474,-50.835879550640556,-50.835879550640556,-50.835879550640556,-17.074125446473985,-17.074125446473985,-17.074125446473985,-33.76175410416658,-33.76175410416658,-33.76175410416658,0.0,0.0,0.0,277.34856821463416
2004-04-05,328.19029007103296,179.68062270428874,408.1514465933002,328.19029007103296,328.19029007103296,-28.264539316035957,-28.264539316035957,-28.264539316035957,5.0764335948969235,5.0764335948969235,5.0764335948969235,-33.340972910932884,-33.340972910932884,-33.340972910932884,0.0,0.0,0.0,299.925750754997
2004-04-06,328.1961323767912,192.83242500751098,403.5665580430624,328.1961323767912,328.1961323767912,-24.23074691545851,-24.23074691545851,-24.23074691545851,8.713815014832761,8.713815014832761,8.713815014832761,-32.94456193029128,-32.94456193029128,-32.94456193029128,0.0,0.0,0.0,303.9653854613327
2004-04-07,328.20197468254946,198.1020464818114,415.9429696395502,328.20197468254946,328.20197468254946,-23.18192716844135,-23.18192716844135,-23.18192716844135,9.378677292951046,9.378677292951046,9.378677292951046,-32.560604461392394,-32.560604461392394,-32.560604461392394,0.0,0.0,0.0,305.0200475141081
2004-04-08,328.2078169883077,198.5129155337855,416.24204203006195,328.2078169883077,328.2078169883077,-24.288881821462855,-24.288881821462855,-24.288881821462855,7.88681388000032,7.88681388000032,7.88681388000032,-32.17569570146317,-32.17569570146317,-32.17569570146317,0.0,0.0,0.0,303.91893516684485
2004-04-09,328.2136592940659,191.70519920930928,406.76361726767067,328.2136592940659,328.2136592940659,-30.505318874787047,-30.505318874787047,-30.505318874787047,1.2700219011236138,1.2700219011236138,1.2700219011236138,-31.775340775910664,-31.775340775910664,-31.775340775910664,0.0,0.0,0.0,297.70834041927884
2004-04-10,328.2195015998242,180.7453746636725,393.1953813919835,328.2195015998242,328.2195015998242,-46.59602384600049,-46.59602384600049,-46.59602384600049,-15.251636237319369,-15.251636237319369,-15.251636237319369,-31.344387608681128,-31.344387608681128,-31.344387608681128,0.0,0.0,0.0,281.6234777538237
2004-04-11,328.2253439055824,166.96566600652815,382.8218794430367,328.2253439055824,328.2253439055824,-47.941607297522644,-47.941607297522644,-47.941607297522644,-17.07412544648492,-17.07412544648492,-17.07412544648492,-30.867481851037727,-30.867481851037727,-30.867481851037727,0.0,0.0,0.0,280.28373660805977
2004-04-12,328.2311862113406,195.46986013522425,408.2991895703359,328.2311862113406,328.2311862113406,-25.25309687072064,-25.25309687072064,-25.25309687072064,5.076433594879336,5.076433594879336,5.076433594879336,-30.329530465599976,-30.329530465599976,-30.329530465599976,0.0,0.0,0.0,302.97808934062
2004-04-13,328.2370285170989,186.88448985335847,418.0450654961395,328.2370285170989,328.2370285170989,-21.00234532243986,-21.00234532243986,-21.00234532243986,8.713815014832692,8.713815014832692,8.713815014832692,-29.71616033727255,-29.71616033727255,-29.71616033727255,0.0,0.0,0.0,307.23468319465906
2004-04-14,328.2428708228571,192.49354037342175,420.7717122108198,328.2428708228571,328.2428708228571,-19.635481165442364,-19.635481165442364,-19.635481165442364,9.378677292948073,9.378677292948073,9.378677292948073,-29.014158458390437,-29.014158458390437,-29.014158458390437,0.0,0.0,0.0,308.6073896574148
2004-04-15,328.24871312861535,197.8779728623189,419.4449445969948,328.24871312861535,328.24871312861535,-20.325066925111354,-20.325066925111354,-20.325066925111354,7.886813880003396,7.886813880003396,7.886813880003396,-28.211880805114752,-28.211880805114752,-28.211880805114752,0.0,0.0,0.0,307.923646203504
2004-04-16,328.25455543437363,195.5628740979839,408.65331917046325,328.25455543437363,328.25455543437363,-26.029596066464787,-26.029596066464787,-26.029596066464787,1.2700219011555054,1.2700219011555054,1.2700219011555054,-27.299617967620293,-27.299617967620293,-27.299617967620293,0.0,0.0,0.0,302.22495936790887
2004-04-17,328.26039774013185,177.45872250926516,394.6409168148164,328.26039774013185,328.26039774013185,-41.52154312563522,-41.52154312563522,-41.52154312563522,-15.251636237325707,-15.251636237325707,-15.251636237325707,-26.26990688830951,-26.26990688830951,-26.26990688830951,0.0,0.0,0.0,286.73885461449663
2004-04-18,328.2662400458901,176.51040983243263,392.58482513832433,328.2662400458901,328.2662400458901,-42.19190510747315,-42.19190510747315,-42.19190510747315,-17.074125446476714,-17.074125446476714,-17.074125446476714,-25.117779660996433,-25.117779660996433,-25.117779660996433,0.0,0.0,0.0,286.07433493841694
2004-04-19,328.27208235164835,192.21658724679008,414.3433572359937,328.27208235164835,328.27208235164835,-18.764508606304904,-18.764508606304904,-18.764508606304904,5.076433594892482,5.076433594892482,5.076433594892482,-23.840942201197386,-23.840942201197386,-23.840942201197386,0.0,0.0,0.0,309.50757374534345
2004-04-20,328.27792465740663,198.7810610201197,418.39356641096987,328.27792465740663,328.27792465740663,-13.726062643510776,-13.726062643510776,-13.726062643510776,8.71381501483262,8.71381501483262,8.71381501483262,-22.439877658343395,-22.439877658343395,-22.439877658343395,0.0,0.0,0.0,314.55186201389586
2004-04-21,328.28376696316485,203.84077710442335,428.2862654544022,328.28376696316485,328.28376696316485,-11.539194349945069,-11.539194349945069,-11.539194349945069,9.378677292956697,9.378677292956697,9.378677292956697,-20.917871642901762,-20.917871642901762,-20.917871642901762,0.0,0.0,0.0,316.74457261321976
2004-04-22,328.2896092689231,202.9173655839633,422.9051092315282,328.2896092689231,328.2896092689231,-11.394144740498152,-11.394144740498152,-11.394144740498152,7.886813879993056,7.886813879993056,7.886813879993056,-19.28095862049121,-19.28095862049121,-19.28095862049121,0.0,0.0,0.0,316.8954645284249
2004-04-23,328.29545157468135,208.31970852547929,420.82632106695416,328.29545157468135,328.29545157468135,-16.26776921269062,-16.26776921269062,-16.26776921269062,1.2700219011404585,1.2700219011404585,1.2700219011404585,-17.537791113831084,-17.537791113831084,-17.537791113831084,0.0,0.0,0.0,312.02768236199074
2004-04-24,328.3012938804396,194.26877917253185,413.27432027945173,328.3012938804396,328.3012938804396,-30.951071821994525,-30.951071821994525,-30.951071821994525,-15.251636237332045,-15.251636237332045,-15.251636237332045,-15.699435584662478,-15.699435584662478,-15.699435584662478,0.0,0.0,0.0,297.35022205844507
2004-04-25,328.3071361861978,185.74125568153462,402.5241077707339,328.3071361861978,328.3071361861978,-30.853226423345475,-30.853226423345475,-30.853226423345475,-17.07412544646851,-17.07412544646851,-17.07412544646851,-13.779100976876961,-13.779100976876961,-13.779100976876961,0.0,0.0,0.0,297.45390976285233
2004-04-26,328.312978491956,212.93368213835097,436.9236699282415,328.312978491956,328.312978491956,-6.7153742325848995,-6.7153742325848995,-6.7153742325848995,5.076433594871533,5.076433594871533,5.076433594871533,-11.791807827456434,-11.791807827456434,-11.791807827456434,0.0,0.0,0.0,321.5976042593711
2004-04-27,328.3188207977143,217.67810367419062,442.8563256710183,328.3188207977143,328.3188207977143,-1.0401925239171803,-1.0401925239171803,-1.0401925239171803,8.713815014831551,8.713815014831551,8.713815014831551,-9.754007538748729,-9.754007538748729,-9.754007538748729,0.0,0.0,0.0,327.2786282737971
2004-04-28,328.3246631034725,217.6955032058993,437.8941913394478,328.3246631034725,328.3246631034725,1.6955144876822765,1.6955144876822765,1.6955144876822765,9.378677292953721,9.378677292953721,9.378677292953721,-7.683162805271446,-7.683162805271446,-7.683162805271446,0.0,0.0,0.0,330.0201775911548
2004-04-29,328.33050540923074,214.39411518255125,438.2040883314832,328.33050540923074,328.33050540923074,2.28951261844057,2.28951261844057,2.28951261844057,7.886813880009228,7.886813880009228,7.886813880009228,-5.597301261568657,-5.597301261568657,-5.597301261568657,0.0,0.0,0.0,330.62001802767134
2004-04-30,328.336347714989,219.0345141486994,427.79957752525587,328.336347714989,328.336347714989,-2.2445332339493045,-2.2445332339493045,-2.2445332339493045,1.2700219011254135,1.2700219011254135,1.2700219011254135,-3.5145551350747177,-3.5145551350747177,-3.5145551350747177,0.0,0.0,0.0,326.0918144810397
2004-05-01,328.34219002074724,204.15668092711633,419.5471017298236,328.34219002074724,328.34219002074724,-16.704336267585358,-16.704336267585358,-16.704336267585358,-15.251636237338383,-15.251636237338383,-15.251636237338383,-1.4527000302469726,-1.4527000302469726,-1.4527000302469726,0.0,0.0,0.0,311.6378537531619
2004-05-02,328.34803232650546,206.7275232796968,422.0240293144466,328.34803232650546,328.34803232650546,-16.502831375728327,-16.502831375728327,-16.502831375728327,-17.074125446479446,-17.074125446479446,-17.074125446479446,0.5712940707511167,0.5712940707511167,0.5712940707511167,0.0,0.0,0.0,311.84520095077715
2004-05-03,328.35387463226374,225.22891533198228,446.4471706922794,328.35387463226374,328.35387463226374,7.6181205207478415,7.6181205207478415,7.6181205207478415,5.076433594881318,5.076433594881318,5.076433594881318,2.541686925866524,2.541686925866524,2.541686925866524,0.0,0.0,0.0,335.97199515301156
2004-05-04,328.35971693802196,238.53612505780882,451.92848654245444,328.35971693802196,328.35971693802196,13.15817040527848,13.15817040527848,13.15817040527848,8.713815014831477,8.713815014831477,8.713815014831477,4.444355390446997,4.444355390446997,4.444355390446997,0.0,0.0,0.0,341.51788734330046
2004-05-05,328.3655592437802,232.16402477771334,451.67653634159484,328.3655592437802,328.3655592437802,15.645810553823642,15.645810553823642,15.645810553823642,9.378677292950753,9.378677292950753,9.378677292950753,6.267133260872886,6.267133260872886,6.267133260872886,0.0,0.0,0.0,344.01136979760383
2004-05-06,328.37140154953846,233.69693561006343,444.5872200530203,328.37140154953846,328.37140154953846,15.886908162952224,15.886908162952224,15.886908162952224,7.886813880012302,7.886813880012302,7.886813880012302,8.000094282939923,8.000094282939923,8.000094282939923,0.0,0.0,0.0,344.2583097124907
2004-05-07,328.37724385529674,224.64596453655517,446.76476030975476,328.37724385529674,328.37724385529674,10.905792597324915,10.905792597324915,10.905792597324915,1.2700219011425535,1.2700219011425535,1.2700219011425535,9.63577069618236,9.63577069618236,9.63577069618236,0.0,0.0,0.0,339.2830364526217
2004-05-08,328.38308616105496,217.49207589767582,431.44317542874495,328.38308616105496,328.38308616105496,-4.082334648356419,-4.082334648356419,-4.082334648356419,-15.251636237332242,-15.251636237332242,-15.251636237332242,11.169301588975824,11.169301588975824,11.169301588975824,0.0,0.0,0.0,324.3007515126985
2004-05-09,328.3889284668132,210.08162092599483,436.8674653385669,328.3889284668132,328.3889284668132,-4.47561804986028,-4.47561804986028,-4.47561804986028,-17.074125446508898,-17.074125446508898,-17.074125446508898,12.598507396648618,12.598507396648618,12.598507396648618,0.0,0.0,0.0,323.9133104169529
2004-05-10,328.39477077257146,235.85084733320485,459.9756189245813,328.39477077257146,328.39477077257146,19.000322619365168,19.000322619365168,19.000322619365168,5.076433594894468,5.076433594894468,5.076433594894468,13.923889024470702,13.923889024470702,13.923889024470702,0.0,0.0,0.0,347.39509339193665
2004-05-11,328.4006130783297,251.3270402485273,468.83746086627093,328.4006130783297,328.4006130783297,23.86236727126723,23.86236727126723,23.86236727126723,8.713815014831406,8.713815014831406,8.713815014831406,15.148552256435824,15.148552256435824,15.148552256435824,0.0,0.0,0.0,352.2629803495969
2004-05-12,328.4064553840879,243.165059459568,466.22952214264444,328.4064553840879,328.4064553840879,25.656737548111014,25.656737548111014,25.656737548111014,9.37867729294778,9.37867729294778,9.37867729294778,16.278060255163236,16.278060255163236,16.278060255163236,0.0,0.0,0.0,354.06319293219894
2004-05-13,328.4122976898461,244.95473002206498,465.31539749736004,328.4122976898461,328.4122976898461,25.207032885196266,25.207032885196266,25.207032885196266,7.88681388001522,7.88681388001522,7.88681388001522,17.320219005181052,17.320219005181052,17.320219005181052,0.0,0.0,0.0,353.6193305750424
2004-05-14,328.4181399956044,245.40263969520703,452.8865067741138,328.4181399956044,328.4181399956044,19.55482434403824,19.55482434403824,19.55482434403824,1.2700219011422593,1.2700219011422593,1.2700219011422593,18.284802442895984,18.284802442895984,18.284802442895984,0.0,0.0,0.0,347.97296433964266
2004-05-15,328.4239823013626,237.52056315354548,442.4177174434345,328.4239823013626,328.4239823013626,3.9315894595098664,3.9315894595098664,3.9315894595098664,-15.25163623733858,-15.25163623733858,-15.25163623733858,19.18322569684845,19.18322569684845,19.18322569684845,0.0,0.0,0.0,332.3555717608725
2004-05-16,328.42982460712085,222.44118985097063,443.7454908354673,328.42982460712085,328.42982460712085,2.954050837821778,2.954050837821778,2.954050837821778,-17.074125446491433,-17.074125446491433,-17.074125446491433,20.02817628431321,20.02817628431321,20.02817628431321,0.0,0.0,0.0,331.38387544494265
2004-05-17,328.4356669128791,240.83992462375798,458.18791238896944,328.4356669128791,328.4356669128791,25.90964782977704,25.90964782977704,25.90964782977704,5.0764335949076145,5.0764335949076145,5.0764335949076145,20.83321423486942,20.83321423486942,20.83321423486942,0.0,0.0,0.0,354.34531474265617
2004-05-18,328.44150921863735,249.71244084124052,469.4266831482769,328.44150921863735,328.44150921863735,30.32616792266694,30.32616792266694,30.32616792266694,8.713815014833537,8.713815014833537,8.713815014833537,21.612352907833394,21.612352907833394,21.612352907833394,0.0,0.0,0.0,358.76767714130426
2004-05-19,328.4473515243956,246.8637799129923,469.4106362529385,328.4473515243956,328.4473515243956,31.75831001072993,31.75831001072993,31.75831001072993,9.3786772929564,9.3786772929564,9.3786772929564,22.379632717773518,22.379632717773518,22.379632717773518,0.0,0.0,0.0,360.2056615351255
2004-05-20,328.45319383015385,246.44284451888177,459.8139158165572,328.45319383015385,328.45319383015385,31.03551394991844,31.03551394991844,31.03551394991844,7.886813880005039,7.886813880005039,7.886813880005039,23.1487000699134,23.1487000699134,23.1487000699134,0.0,0.0,0.0,359.4887077800723
2004-05-21,328.4590361359121,248.2589127595623,463.37046668824127,328.4590361359121,328.4590361359121,25.202425437288547,25.202425437288547,25.202425437288547,1.2700219011272111,1.2700219011272111,1.2700219011272111,23.93240353616134,23.93240353616134,23.93240353616134,0.0,0.0,0.0,353.6614615732006
2004-05-22,328.4648784416703,226.60209295576516,446.2928811799247,328.4648784416703,328.4648784416703,9.490782445700791,9.490782445700791,9.490782445700791,-15.25163623734492,-15.25163623734492,-15.25163623734492,24.742418683045713,24.742418683045713,24.742418683045713,0.0,0.0,0.0,337.9556608873711
2004-05-23,328.4707207474286,217.19003025887804,441.2646245540297,328.4707207474286,328.4707207474286,8.514786570142153,8.514786570142153,8.514786570142153,-17.074125446511626,-17.074125446511626,-17.074125446511626,25.588912016653776,25.588912016653776,25.588912016653776,0.0,0.0,0.0,336.98550731757075
2004-05-24,328.4765630531868,240.70298803789402,467.855474468285,328.4765630531868,328.4765630531868,31.556686861909142,31.556686861909142,31.556686861909142,5.076433594886664,5.076433594886664,5.076433594886664,26.480253267022473,26.480253267022473,26.480253267022473,0.0,0.0,0.0,360.03324991509595
2004-05-25,328.4824053589451,253.46365311655464,471.552934998839,328.4824053589451,328.4824053589451,36.136598749504365,36.136598749504365,36.136598749504365,8.713815014830264,8.713815014830264,8.713815014830264,27.4227837346741,27.4227837346741,27.4227837346741,0.0,0.0,0.0,364.6190041084494
2004-05-26,328.4882476647033,247.97827271882343,476.5381177686974,328.4882476647033,328.4882476647033,37.79932400445176,37.79932400445176,37.79932400445176,9.378677292946751,9.378677292946751,9.378677292946751,28.42064671150501,28.42064671150501,28.42064671150501,0.0,0.0,0.0,366.28757166915506
2004-05-27,328.4940899704616,255.57033516617122,476.365069963202,328.4940899704616,328.4940899704616,37.36249799922263,37.36249799922263,37.36249799922263,7.886813879994858,7.886813879994858,7.886813879994858,29.475684119227775,29.475684119227775,29.475684119227775,0.0,0.0,0.0,365.8565879696842
2004-05-28,328.4999322762198,251.01143578171397,469.7684224731043,328.4999322762198,328.4999322762198,31.85742343879576,31.85742343879576,31.85742343879576,1.270021901112164,1.270021901112164,1.270021901112164,30.587401537683593,30.587401537683593,30.587401537683593,0.0,0.0,0.0,360.35735571501556
2004-05-29,328.505774581978,237.8920513165138,456.77011980475515,328.505774581978,328.505774581978,16.501365544318706,16.501365544318706,16.501365544318706,-15.251636237325451,-15.251636237325451,-15.251636237325451,31.75300178164416,31.75300178164416,31.75300178164416,0.0,0.0,0.0,345.00714012629675
2004-05-30,328.5116168877363,236.3227787337363,458.7966679328724,328.5116168877363,328.5116168877363,15.893359741532938,15.893359741532938,15.893359741532938,-17.07412544650342,-17.07412544650342,-17.07412544650342,32.96748518803636,32.96748518803636,32.96748518803636,0.0,0.0,0.0,344.40497662926924
2004-05-31,328.5174591934945,260.1333733433182,477.2819054155028,328.5174591934945,328.5174591934945,39.300246449594866,39.300246449594866,39.300246449594866,5.07643359489645,5.07643359489645,5.07643359489645,34.223812854698416,34.223812854698416,34.223812854698416,0.0,0.0,0.0,367.81770564308937
2004-06-01,328.52330149925274,268.15955058940017,481.096565897881,328.52330149925274,328.52330149925274,44.22694229772439,44.22694229772439,44.22694229772439,8.713815014830196,8.713815014830196,8.713815014830196,35.513127282894196,35.513127282894196,35.513127282894196,0.0,0.0,0.0,372.75024379697714
2004-06-02,328.52914380501096,259.68914844552967,487.6560821203048,328.52914380501096,328.52914380501096,46.20370056346672,46.20370056346672,46.20370056346672,9.378677292952913,9.378677292952913,9.378677292952913,36.82502327051381,36.82502327051381,36.82502327051381,0.0,0.0,0.0,374.7328443684777
2004-06-03,328.53498611076924,255.99240877299093,483.08794829729226,328.53498611076924,328.53498611076924,46.03467440686409,46.03467440686409,46.03467440686409,7.886813879997773,7.886813879997773,7.886813879997773,38.14786052686632,38.14786052686632,38.14786052686632,0.0,0.0,0.0,374.56966051763334
2004-06-04,328.54082841652746,257.27534838385895,482.10988175164385,328.54082841652746,328.54082841652746,40.739130272726975,40.739130272726975,40.739130272726975,1.270021901129306,1.270021901129306,1.270021901129306,39.46910837159768,39.46910837159768,39.46910837159768,0.0,0.0,0.0,369.27995868925444
2004-06-05,328.5466707222857,246.11084424996102,463.26425113829083,328.5466707222857,328.5466707222857,25.524075832599124,25.524075832599124,25.524075832599124,-15.251636237345116,-15.251636237345116,-15.251636237345116,40.77571206994424,40.77571206994424,40.77571206994424,0.0,0.0,0.0,354.0707465548848
2004-06-06,328.55251302804396,245.15603644232775,468.37178444004627,328.55251302804396,328.55251302804396,24.98034441823566,24.98034441823566,24.98034441823566,-17.07412544649522,-17.07412544649522,-17.07412544649522,42.054469864730876,42.054469864730876,42.054469864730876,0.0,0.0,0.0,353.53285744627965
2004-06-07,328.5583553338022,273.60700538678225,488.41359350096707,328.5583553338022,328.5583553338022,48.36884319876692,48.36884319876692,48.36884319876692,5.076433594906235,5.076433594906235,5.076433594906235,43.29240960386068,43.29240960386068,43.29240960386068,0.0,0.0,0.0,376.9271985325691
2004-06-08,328.5641976395604,267.9933843590348,495.1310197813153,328.5641976395604,328.5641976395604,53.19096904630051,53.19096904630051,53.19096904630051,8.713815014830123,8.713815014830123,8.713815014830123,44.477154031470384,44.477154031470384,44.477154031470384,0.0,0.0,0.0,381.7551666858609
2004-06-09,328.5700399453187,269.004610624151,488.315381828745,328.5700399453187,328.5700399453187,54.97594159567725,54.97594159567725,54.97594159567725,9.378677292952398,9.378677292952398,9.378677292952398,45.59726430272485,45.59726430272485,45.59726430272485,0.0,0.0,0.0,383.5459815409959
2004-06-10,328.5758822510769,271.0325653520907,494.21787131977106,328.5758822510769,328.5758822510769,54.529365958135905,54.529365958135905,54.529365958135905,7.886813880000848,7.886813880000848,7.886813880000848,46.642552078135054,46.642552078135054,46.642552078135054,0.0,0.0,0.0,383.1052482092128
2004-06-11,328.5817245568351,264.979246876542,483.59378416839564,328.5817245568351,328.5817245568351,48.87437352685755,48.87437352685755,48.87437352685755,1.270021901129009,1.270021901129009,1.270021901129009,47.60435162572854,47.60435162572854,47.60435162572854,0.0,0.0,0.0,377.45609808369267
2004-06-12,328.5875668625934,253.48287846134247,472.1750838392421,328.5875668625934,328.5875668625934,33.224108436036715,33.224108436036715,33.224108436036715,-15.251636237312319,-15.251636237312319,-15.251636237312319,48.47574467334904,48.47574467334904,48.47574467334904,0.0,0.0,0.0,361.8116752986301
2004-06-13,328.5934091683517,262.83027826043434,476.401049777884,328.5934091683517,328.5934091683517,32.17760681953291,32.17760681953291,32.17760681953291,-17.07412544647775,-17.07412544647775,-17.07412544647775,49.251732266010656,49.251732266010656,49.251732266010656,0.0,0.0,0.0,360.7710159878846
2004-06-14,328.5992514741099,273.75720008435286,493.21440965658377,328.5992514741099,328.5992514741099,55.00578314189946,55.00578314189946,55.00578314189946,5.076433594885287,5.076433594885287,5.076433594885287,49.92934954701416,49.92934954701416,49.92934954701416,0.0,0.0,0.0,383.60503461600933
2004-06-15,328.6050937798681,273.2027695449626,502.7287216399221,328.6050937798681,328.6050937798681,59.221536159005105,59.221536159005105,59.221536159005105,8.713815014832257,8.713815014832257,8.713815014832257,50.50772114417286,50.50772114417286,50.50772114417286,0.0,0.0,0.0,387.8266299388732
2004-06-16,328.6109360856264,277.31139433324427,500.30105042239757,328.6109360856264,328.6109360856264,60.36673394245662,60.36673394245662,60.36673394245662,9.378677292949426,9.378677292949426,9.378677292949426,50.98805664950719,50.98805664950719,50.98805664950719,0.0,0.0,0.0,388.977670028083
2004-06-17,328.6167783913846,269.3455884118619,499.34296799556756,328.6167783913846,328.6167783913846,59.260401356871995,59.260401356871995,59.260401356871995,7.886813880003924,7.886813880003924,7.886813880003924,51.37358747686807,51.37358747686807,51.37358747686807,0.0,0.0,0.0,387.8771797482566
2004-06-18,328.62262069714285,276.8049049731498,494.63407762551947,328.62262069714285,328.62262069714285,52.93947001373525,52.93947001373525,52.93947001373525,1.2700219011287157,1.2700219011287157,1.2700219011287157,51.669448112606545,51.669448112606545,51.669448112606545,0.0,0.0,0.0,381.5620907108781
2004-06-19,328.62846300290107,243.87792705602845,475.40669514156224,328.62846300290107,328.62846300290107,36.63087015037651,36.63087015037651,36.63087015037651,-15.251636237306172,-15.251636237306172,-15.251636237306172,51.88250638768268,51.88250638768268,51.88250638768268,0.0,0.0,0.0,365.25933315327757
