ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2000-01-11,308.8764019015385,181.4109479649767,397.0039437535717,308.8764019015385,308.8764019015385,-19.22077885939459,-19.22077885939459,-19.22077885939459,8.71381501483394,8.71381501483394,8.71381501483394,-27.934593874228526,-27.934593874228526,-27.934593874228526,0.0,0.0,0.0,289.6556230421439
2000-01-12,308.87814089169234,185.19730140510845,399.0274976401668,308.87814089169234,308.87814089169234,-17.676317175492812,-17.676317175492812,-17.676317175492812,9.378677292949927,9.378677292949927,9.378677292949927,-27.054994468442736,-27.054994468442736,-27.054994468442736,0.0,0.0,0.0,291.20182371619956
2000-01-13,308.8798798818462,182.8477676358929,393.9313855659632,308.8798798818462,308.8798798818462,-18.399292376264103,-18.399292376264103,-18.399292376264103,7.88681387999619,7.88681387999619,7.88681387999619,-26.286106256260286,-26.286106256260286,-26.286106256260286,0.0,0.0,0.0,290.4805875055821
2000-01-14,308.88161887200005,189.91675051845468,403.22701005461914,308.88161887200005,308.88161887200005,-24.377215288797387,-24.377215288797387,-24.377215288797387,1.2700219011437601,1.2700219011437601,1.2700219011437601,-25.647237189941148,-25.647237189941148,-25.647237189941148,0.0,0.0,0.0,284.50440358320265
2000-01-15,308.8833578621539,155.21659990307668,377.0692382193716,308.8833578621539,308.8833578621539,-40.406564460940444,-40.406564460940444,-40.406564460940444,-15.251636237336037,-15.251636237336037,-15.251636237336037,-25.15492822360441,-25.15492822360441,-25.15492822360441,0.0,0.0,0.0,268.47679340121346
2000-01-16,308.8850968523077,156.46660938008563,380.6711979775904,308.8850968523077,308.8850968523077,-41.89663254276849,-41.89663254276849,-41.89663254276849,-17.07412544647018,-17.07412544647018,-17.07412544647018,-24.822507096298306,-24.822507096298306,-24.822507096298306,0.0,0.0,0.0,266.9884643095392
2000-01-17,308.88683584246155,181.8772165506986,403.43504260010627,308.88683584246155,308.88683584246155,-19.583296098301584,-19.583296098301584,-19.583296098301584,5.07643359487127,5.07643359487127,5.07643359487127,-24.659729693172856,-24.659729693172856,-24.659729693172856,0.0,0.0,0.0,289.30353974416
2000-01-18,308.8885748326154,178.48450284153873,405.10844580116,308.8885748326154,308.8885748326154,-15.958703476171307,-15.958703476171307,-15.958703476171307,8.713815014832267,8.713815014832267,8.713815014832267,-24.67251849100357,-24.67251849100357,-24.67251849100357,0.0,0.0,0.0,292.9298713564441
2000-01-19,308.89031382276926,187.1567655991169,403.90647876271123,308.89031382276926,308.89031382276926,-15.4841275676479,-15.4841275676479,-15.4841275676479,9.378677292956088,9.378677292956088,9.378677292956088,-24.86280486060399,-24.86280486060399,-24.86280486060399,0.0,0.0,0.0,293.4061862551214
2000-01-20,308.8920528129231,186.2087358392846,401.57476160846574,308.8920528129231,308.8920528129231,-17.341665207640634,-17.341665207640634,-17.341665207640634,7.8868138799992655,7.8868138799992655,7.8868138799992655,-25.228479087639894,-25.228479087639894,-25.228479087639894,0.0,0.0,0.0,291.5503876052825
2000-01-21,308.89379180307697,169.1643299001074,389.50810612508263,308.89379180307697,308.89379180307697,-24.493427066417283,-24.493427066417283,-24.493427066417283,1.2700219011287153,1.2700219011287153,1.2700219011287153,-25.763448967546,-25.763448967546,-25.763448967546,0.0,0.0,0.0,284.4003647366597
2000-01-22,308.89553079323076,163.09576310467324,373.85557644023527,308.89553079323076,308.89553079323076,-41.70944105176965,-41.70944105176965,-41.70944105176965,-15.251636237316564,-15.251636237316564,-15.251636237316564,-26.457804814453088,-26.457804814453088,-26.457804814453088,0.0,0.0,0.0,267.1860897414611
2000-01-23,308.8972697833846,160.6811031805396,370.72560197870393,308.8972697833846,308.8972697833846,-44.3722112296003,-44.3722112296003,-44.3722112296003,-17.074125446485745,-17.074125446485745,-17.074125446485745,-27.298085783114562,-27.298085783114562,-27.298085783114562,0.0,0.0,0.0,264.52505855378433
2000-01-24,308.89900877353847,180.72532271642933,397.46036331156256,308.89900877353847,308.89900877353847,-23.19120602439143,-23.19120602439143,-23.19120602439143,5.0764335948827375,5.0764335948827375,5.0764335948827375,-28.267639619274167,-28.267639619274167,-28.267639619274167,0.0,0.0,0.0,285.70780274914705
2000-01-25,308.9007477636923,178.04290860915793,397.09843636130483,308.9007477636923,308.9007477636923,-20.633250390397176,-20.633250390397176,-20.633250390397176,8.713815014830592,8.713815014830592,8.713815014830592,-29.347065405227767,-29.347065405227767,-29.347065405227767,0.0,0.0,0.0,288.26749737329516
2000-01-26,308.9024867538462,175.15459909660302,398.18405030211255,308.9024867538462,308.9024867538462,-21.136049331364887,-21.136049331364887,-21.136049331364887,9.378677292953116,9.378677292953116,9.378677292953116,-30.514726624318005,-30.514726624318005,-30.514726624318005,0.0,0.0,0.0,287.7664374224813
2000-01-27,308.90422574400003,177.55292015025387,402.1172745193119,308.90422574400003,308.90422574400003,-23.860506112447123,-23.860506112447123,-23.860506112447123,7.886813880002341,7.886813880002341,7.886813880002341,-31.747319992449462,-31.747319992449462,-31.747319992449462,0.0,0.0,0.0,285.0437196315529
2000-01-28,308.9059647341538,168.99783677637143,382.74127988807004,308.9059647341538,308.9059647341538,-31.750462146253785,-31.750462146253785,-31.750462146253785,1.2700219011458536,1.2700219011458536,1.2700219011458536,-33.02048404739964,-33.02048404739964,-33.02048404739964,0.0,0.0,0.0,277.15550258790006
2000-01-29,308.9077037243077,148.20720184796926,364.91167544674465,308.9077037243077,308.9077037243077,-49.561066724313946,-49.561066724313946,-49.561066724313946,-15.251636237329565,-15.251636237329565,-15.251636237329565,-34.30943048698438,-34.30943048698438,-34.30943048698438,0.0,0.0,0.0,259.34663699999373
2000-01-30,308.90944271446153,137.56880278854547,366.37455205812466,308.90944271446153,308.90944271446153,-52.66370617689944,-52.66370617689944,-52.66370617689944,-17.074125446468276,-17.074125446468276,-17.074125446468276,-35.589580730431166,-35.589580730431166,-35.589580730431166,0.0,0.0,0.0,256.2457365375621
2000-01-31,308.9111817046154,165.89191218366187,387.19161067790844,308.9111817046154,308.9111817046154,-31.76075656131033,-31.76075656131033,-31.76075656131033,5.076433594894205,5.076433594894205,5.076433594894205,-36.837190156204535,-36.837190156204535,-36.837190156204535,0.0,0.0,0.0,277.15042514330503
2000-02-01,308.91292069476924,172.0034281131584,388.2858993435015,308.91292069476924,308.91292069476924,-29.31612792655597,-29.31612792655597,-29.31612792655597,8.713815014830521,8.713815014830521,8.713815014830521,-38.0299429413865,-38.0299429413865,-38.0299429413865,0.0,0.0,0.0,279.5967927682133
2000-02-02,308.9146596849231,163.36963812485683,393.7780854323076,308.9146596849231,308.9146596849231,-29.76882408381632,-29.76882408381632,-29.76882408381632,9.378677292952599,9.378677292952599,9.378677292952599,-39.14750137676892,-39.14750137676892,-39.14750137676892,0.0,0.0,0.0,279.1458356011068
2000-02-03,308.91639867507695,165.85467731677468,388.1279465047194,308.91639867507695,308.91639867507695,-32.285181048545276,-32.285181048545276,-32.285181048545276,7.886813880011726,7.886813880011726,7.886813880011726,-40.171994928557,-40.171994928557,-40.171994928557,0.0,0.0,0.0,276.6312176265317
2000-02-04,308.9181376652308,161.0973508899818,385.0935889249885,308.9181376652308,308.9181376652308,-39.81841421840921,-39.81841421840921,-39.81841421840921,1.2700219011381824,1.2700219011381824,1.2700219011381824,-41.088436119547396,-41.088436119547396,-41.088436119547396,0.0,0.0,0.0,269.0997234468216
2000-02-05,308.91987665538466,143.7186617685954,357.1035769831505,308.91987665538466,308.91987665538466,-57.136688694051934,-57.136688694051934,-57.136688694051934,-15.25163623734257,-15.25163623734257,-15.25163623734257,-41.885052456709374,-41.885052456709374,-41.885052456709374,0.0,0.0,0.0,251.78318796133271
2000-02-06,308.9216156455385,140.40132377739724,352.29506644008273,308.9216156455385,308.9216156455385,-59.6276515214319,-59.6276515214319,-59.6276515214319,-17.074125446460073,-17.074125446460073,-17.074125446460073,-42.55352607497184,-42.55352607497184,-42.55352607497184,0.0,0.0,0.0,249.2939641241066
2000-02-07,308.92335463569236,148.5029389371031,378.3814831166387,308.92335463569236,308.92335463569236,-38.01270183253247,-38.01270183253247,-38.01270183253247,5.076433594873254,5.076433594873254,5.076433594873254,-43.08913542740573,-43.08913542740573,-43.08913542740573,0.0,0.0,0.0,270.9106528031599
2000-02-08,308.92509362584616,172.92918470904044,389.39339488253034,308.92509362584616,308.92509362584616,-34.77698113848323,-34.77698113848323,-34.77698113848323,8.713815014832653,8.713815014832653,8.713815014832653,-43.49079615331589,-43.49079615331589,-43.49079615331589,0.0,0.0,0.0,274.14811248736294
2000-02-09,308.926832616,169.9579176851504,384.57233313270297,308.926832616,308.926832616,-34.38232382426101,-34.38232382426101,-34.38232382426101,9.378677292954196,9.378677292954196,9.378677292954196,-43.76100111721521,-43.76100111721521,-43.76100111721521,0.0,0.0,0.0,274.544508791739
2000-02-10,308.92857160615387,169.52793734208691,380.6626280766035,308.92857160615387,308.92857160615387,-36.01884857160338,-36.01884857160338,-36.01884857160338,7.886813880008174,7.886813880008174,7.886813880008174,-43.905662451611555,-43.905662451611555,-43.905662451611555,0.0,0.0,0.0,272.9097230345505
2000-02-11,308.9303105963077,158.92049772904338,377.5910177152712,308.9303105963077,308.9303105963077,-42.66383927308805,-42.66383927308805,-42.66383927308805,1.2700219011305127,1.2700219011305127,1.2700219011305127,-43.93386117421857,-43.93386117421857,-43.93386117421857,0.0,0.0,0.0,266.26647132321966
2000-02-12,308.9320495864616,141.99457473398522,359.51480847217556,308.9320495864616,308.9320495864616,-59.10914874557744,-59.10914874557744,-59.10914874557744,-15.251636237348905,-15.251636237348905,-15.251636237348905,-43.857512508228524,-43.857512508228524,-43.857512508228524,0.0,0.0,0.0,249.82290084088413
2000-02-13,308.9337885766154,140.74193176784337,358.11250877333856,308.9337885766154,308.9337885766154,-60.76508278758968,-60.76508278758968,-60.76508278758968,-17.074125446517925,-17.074125446517925,-17.074125446517925,-43.69095734107174,-43.69095734107174,-43.69095734107174,0.0,0.0,0.0,248.16870578902575
2000-02-14,308.9355275667692,154.06714881291617,370.95476300942784,308.9355275667692,308.9355275667692,-38.374058653213524,-38.374058653213524,-38.374058653213524,5.076433594886402,5.076433594886402,5.076433594886402,-43.45049224809993,-43.45049224809993,-43.45049224809993,0.0,0.0,0.0,270.5614689135557
2000-02-15,308.9372665569231,161.85665701414962,383.32904115440476,308.9372665569231,308.9372665569231,-34.440037113878354,-34.440037113878354,-34.440037113878354,8.713815014830985,8.713815014830985,8.713815014830985,-43.15385212870933,-43.15385212870933,-43.15385212870933,0.0,0.0,0.0,274.4972294430447
2000-02-16,308.93900554707693,160.56796037508875,386.5461565918422,308.93900554707693,308.93900554707693,-33.44098341611804,-33.44098341611804,-33.44098341611804,9.378677292955794,9.378677292955794,9.378677292955794,-42.81966070907383,-42.81966070907383,-42.81966070907383,0.0,0.0,0.0,275.4980221309589
2000-02-17,308.9407445372308,165.536647856141,389.3055322729154,308.9407445372308,308.9407445372308,-34.580051046884826,-34.580051046884826,-34.580051046884826,7.8868138800046195,7.8868138800046195,7.8868138800046195,-42.46686492688945,-42.46686492688945,-42.46686492688945,0.0,0.0,0.0,274.36069349034597
2000-02-18,308.94248352738464,160.0338174768827,375.8024998525538,308.94248352738464,308.94248352738464,-40.84414760896292,-40.84414760896292,-40.84414760896292,1.2700219011476537,1.2700219011476537,1.2700219011476537,-42.11416951011057,-42.11416951011057,-42.11416951011057,0.0,0.0,0.0,268.0983359184217
2000-02-19,308.9442225175385,142.14012810617234,360.39362528683205,308.9442225175385,308.9442225175385,-57.031124126074175,-57.031124126074175,-57.031124126074175,-15.251636237329437,-15.251636237329437,-15.251636237329437,-41.779487888744725,-41.779487888744725,-41.779487888744725,0.0,0.0,0.0,251.9130983914643
2000-02-20,308.9459615076923,146.4234890207646,356.15772543480807,308.9459615076923,308.9459615076923,-58.55355039098742,-58.55355039098742,-58.55355039098742,-17.07412544650972,-17.07412544650972,-17.07412544650972,-41.47942494447769,-41.47942494447769,-41.47942494447769,0.0,0.0,0.0,250.39241111670486
2000-02-21,308.94770049784614,161.33138608937605,383.0201005522144,308.94770049784614,308.94770049784614,-36.15237243392217,-36.15237243392217,-36.15237243392217,5.076433594897869,5.076433594897869,5.076433594897869,-41.228806028820046,-41.228806028820046,-41.228806028820046,0.0,0.0,0.0,272.795328063924
2000-02-22,308.949439488,171.90079452020433,394.3698632268558,308.949439488,308.949439488,-32.32645018587222,-32.32645018587222,-32.32645018587222,8.71381501482931,8.71381501482931,8.71381501482931,-41.04026520070152,-41.04026520070152,-41.04026520070152,0.0,0.0,0.0,276.6229893021278
2000-02-23,308.9511784781539,163.36673434314272,383.40574615878825,308.9511784781539,308.9511784781539,-31.54522650146024,-31.54522650146024,-31.54522650146024,9.378677292952823,9.378677292952823,9.378677292952823,-40.92390379441307,-40.92390379441307,-40.92390379441307,0.0,0.0,0.0,277.40595197669364
2000-02-24,308.9529174683077,169.5517648418349,389.01861117679965,308.9529174683077,308.9529174683077,-33.000214404411985,-33.000214404411985,-33.000214404411985,7.886813880007538,7.886813880007538,7.886813880007538,-40.88702828441953,-40.88702828441953,-40.88702828441953,0.0,0.0,0.0,275.95270306389574
2000-02-25,308.95465645846156,159.85140560078727,380.2553039792376,308.95465645846156,308.95465645846156,-39.66395212741569,-39.66395212741569,-39.66395212741569,1.2700219011326062,1.2700219011326062,1.2700219011326062,-40.93397402854829,-40.93397402854829,-40.93397402854829,0.0,0.0,0.0,269.29070433104584
2000-02-26,308.9563954486154,141.57578338882774,357.2011245616276,308.9563954486154,308.9563954486154,-56.31765515385383,-56.31765515385383,-56.31765515385383,-15.251636237342439,-15.251636237342439,-15.251636237342439,-41.06601891651139,-41.06601891651139,-41.06601891651139,0.0,0.0,0.0,252.6387402947616
2000-02-27,308.95813443876926,136.35760175770952,365.1775089135854,308.95813443876926,308.95813443876926,-58.35551374777821,-58.35551374777821,-58.35551374777821,-17.074125446492257,-17.074125446492257,-17.074125446492257,-41.28138830128596,-41.28138830128596,-41.28138830128596,0.0,0.0,0.0,250.60262069099105
2000-02-28,308.9598734289231,159.52100226242263,380.8361003270071,308.9598734289231,308.9598734289231,-36.49891632942137,-36.49891632942137,-36.49891632942137,5.076433594909335,5.076433594909335,5.076433594909335,-41.57534992433071,-41.57534992433071,-41.57534992433071,0.0,0.0,0.0,272.46095709950174
2000-02-29,308.96161241907697,172.4094703371412,380.4647791845406,308.96161241907697,308.96161241907697,-33.226579924192436,-33.226579924192436,-33.226579924192436,8.713815014831443,8.713815014831443,8.713815014831443,-41.940394939023875,-41.940394939023875,-41.940394939023875,0.0,0.0,0.0,275.73503249488454
2000-03-01,308.96335140923077,167.7151768665156,392.2712097655744,308.96335140923077,308.96335140923077,-32.987821372568334,-32.987821372568334,-32.987821372568334,9.378677292950195,9.378677292950195,9.378677292950195,-42.366498665518534,-42.366498665518534,-42.366498665518534,0.0,0.0,0.0,275.97553003666246
2000-03-02,308.9650903993846,159.53794438333148,383.77331235535814,308.9650903993846,308.9650903993846,-34.95463856495397,-34.95463856495397,-34.95463856495397,7.886813880010612,7.886813880010612,7.886813880010612,-42.84145244496459,-42.84145244496459,-42.84145244496459,0.0,0.0,0.0,274.0104518344307
2000-03-03,308.9668293895385,150.68223421800195,377.9335780370191,308.9668293895385,308.9668293895385,-42.08123406508737,-42.08123406508737,-42.08123406508737,1.270021901124935,1.270021901124935,1.270021901124935,-43.3512559662123,-43.3512559662123,-43.3512559662123,0.0,0.0,0.0,266.8855953244511
2000-03-04,308.96856837969233,141.8644812822982,360.221963422081,308.96856837969233,308.96856837969233,-59.132194007196915,-59.132194007196915,-59.132194007196915,-15.25163623735544,-15.25163623735544,-15.25163623735544,-43.88055776984147,-43.88055776984147,-43.88055776984147,0.0,0.0,0.0,249.8363743724954
2000-03-05,308.9703073698462,147.8278855985956,349.50210319839607,308.9703073698462,308.9703073698462,-61.487255785187,-61.487255785187,-61.487255785187,-17.074125446507818,-17.074125446507818,-17.074125446507818,-44.41313033867918,-44.41313033867918,-44.41313033867918,0.0,0.0,0.0,247.48305158465917
2000-03-06,308.97204636000004,164.88862218333753,380.7876210657939,308.97204636000004,308.97204636000004,-39.855931701491,-39.855931701491,-39.855931701491,5.076433594888385,5.076433594888385,5.076433594888385,-44.93236529637939,-44.93236529637939,-44.93236529637939,0.0,0.0,0.0,269.11611465850905
2000-03-07,308.97378535015383,169.50029349343367,392.9896811286255,308.97378535015383,308.97378535015383,-36.7079587639164,-36.7079587639164,-36.7079587639164,8.71381501483137,8.71381501483137,8.71381501483137,-45.42177377874778,-45.42177377874778,-45.42177377874778,0.0,0.0,0.0,272.26582658623744
2000-03-08,308.9755243403077,170.52782379305285,375.19247991584695,308.9755243403077,308.9755243403077,-36.48679973414301,-36.48679973414301,-36.48679973414301,9.378677292947224,9.378677292947224,9.378677292947224,-45.865477027090236,-45.865477027090236,-45.865477027090236,0.0,0.0,0.0,272.4887246061647
2000-03-09,308.97726333046154,157.16870816160596,379.40043393166843,308.97726333046154,308.97726333046154,-38.36185879604405,-38.36185879604405,-38.36185879604405,7.886813880000432,7.886813880000432,7.886813880000432,-46.24867267604448,-46.24867267604448,-46.24867267604448,0.0,0.0,0.0,270.6154045344175
2000-03-10,308.9790023206154,149.81687866620413,379.83060988069576,308.9790023206154,308.9790023206154,-45.28804115380338,-45.28804115380338,-45.28804115380338,1.2700219011172653,1.2700219011172653,1.2700219011172653,-46.55806305492064,-46.55806305492064,-46.55806305492064,0.0,0.0,0.0,263.69096116681203
2000-03-11,308.98074131076925,133.1530380120788,357.6657774629497,308.98074131076925,308.98074131076925,-62.033869301321374,-62.033869301321374,-62.033869301321374,-15.251636237335967,-15.251636237335967,-15.251636237335967,-46.78223306398541,-46.78223306398541,-46.78223306398541,0.0,0.0,0.0,246.94687200944787
2000-03-12,308.9824803009231,146.74727653713737,356.6808799864074,308.9824803009231,308.9824803009231,-63.98609223268382,-63.98609223268382,-63.98609223268382,-17.074125446499615,-17.074125446499615,-17.074125446499615,-46.9119667861842,-46.9119667861842,-46.9119667861842,0.0,0.0,0.0,244.99638806823927
2000-03-13,308.9842192910769,156.2113912995574,382.6971377939954,308.9842192910769,308.9842192910769,-41.8640603066243,-41.8640603066243,-41.8640603066243,5.076433594901533,5.076433594901533,5.076433594901533,-46.94049390152584,-46.94049390152584,-46.94049390152584,0.0,0.0,0.0,267.1201589844526
2000-03-14,308.98595828123075,165.21731284704393,382.4645138526333,308.98595828123075,308.98595828123075,-38.14984411290888,-38.14984411290888,-38.14984411290888,8.713815014829697,8.713815014829697,8.713815014829697,-46.863659127738586,-46.863659127738586,-46.863659127738586,0.0,0.0,0.0,270.83611416832184
2000-03-15,308.9876972713846,167.05501792572852,385.17062410888894,308.9876972713846,308.9876972713846,-37.3013329591023,-37.3013329591023,-37.3013329591023,9.378677292948822,9.378677292948822,9.378677292948822,-46.68001025205111,-46.68001025205111,-46.68001025205111,0.0,0.0,0.0,271.6863643122823
2000-03-16,308.9894362615385,161.38930998141834,379.52391913482097,308.9894362615385,308.9894362615385,-38.50398889514876,-38.50398889514876,-38.50398889514876,7.88681387999672,7.88681387999672,7.88681387999672,-46.39080277514548,-46.39080277514548,-46.39080277514548,0.0,0.0,0.0,270.48544736638974
2000-03-17,308.99117525169237,155.34697514000268,369.41968577376457,308.99117525169237,308.99117525169237,-44.72989978550634,-44.72989978550634,-44.72989978550634,1.270021901134405,1.270021901134405,1.270021901134405,-45.99992168664075,-45.99992168664075,-45.99992168664075,0.0,0.0,0.0,264.261275466186
2000-03-18,308.99291424184617,127.51688439274088,368.4311572286711,308.99291424184617,308.99291424184617,-60.76535959554063,-60.76535959554063,-60.76535959554063,-15.251636237309835,-15.251636237309835,-15.251636237309835,-45.51372335823079,-45.51372335823079,-45.51372335823079,0.0,0.0,0.0,248.22755464630552
2000-03-19,308.994653232,134.68958118231325,360.69450398522247,308.994653232,308.994653232,-62.014928349947134,-62.014928349947134,-62.014928349947134,-17.074125446491408,-17.074125446491408,-17.074125446491408,-44.94080290345572,-44.94080290345572,-44.94080290345572,0.0,0.0,0.0,246.9797248820529
2000-03-20,308.9963922221539,158.98714060601247,380.4154732881088,308.9963922221539,308.9963922221539,-39.21526094830607,-39.21526094830607,-39.21526094830607,5.07643359491132,5.07643359491132,5.07643359491132,-44.29169454321739,-44.29169454321739,-44.29169454321739,0.0,0.0,0.0,269.7811312738478
2000-03-21,308.9981312123077,161.85235801487158,377.25548396340434,308.9981312123077,308.9981312123077,-34.864699455172854,-34.864699455172854,-34.864699455172854,8.713815014828027,8.713815014828027,8.713815014828027,-43.578514470000876,-43.578514470000876,-43.578514470000876,0.0,0.0,0.0,274.1334317571349
2000-03-22,308.9998702024616,170.78355052502218,374.93880586009277,308.9998702024616,308.9998702024616,-33.43588007238789,-33.43588007238789,-33.43588007238789,9.378677292952869,9.378677292952869,9.378677292952869,-42.81455736534076,-42.81455736534076,-42.81455736534076,0.0,0.0,0.0,275.5639901300737
2000-03-23,309.00160919261543,164.20126679702082,386.002374574178,309.00160919261543,309.00160919261543,-34.12704516688212,-34.12704516688212,-34.12704516688212,7.886813879999796,7.886813879999796,7.886813879999796,-42.01385904688192,-42.01385904688192,-42.01385904688192,0.0,0.0,0.0,274.8745640257333
2000-03-24,309.00334818276923,164.76014710521372,375.04858990966085,309.00334818276923,309.00334818276923,-39.920716765471,-39.920716765471,-39.920716765471,1.2700219011193594,1.2700219011193594,1.2700219011193594,-41.190738666590356,-41.190738666590356,-41.190738666590356,0.0,0.0,0.0,269.0826314172982
2000-03-25,309.0050871729231,141.8687325809277,366.175445346051,309.0050871729231,309.0050871729231,-55.610970661553054,-55.610970661553054,-55.610970661553054,-15.251636237316179,-15.251636237316179,-15.251636237316179,-40.359334424236884,-40.359334424236884,-40.359334424236884,0.0,0.0,0.0,253.39411651137004
2000-03-26,309.00682616307694,146.05145961067308,361.2461382231098,309.00682616307694,309.00682616307694,-56.6072723329967,-56.6072723329967,-56.6072723329967,-17.074125446478575,-17.074125446478575,-17.074125446478575,-39.533146886518125,-39.533146886518125,-39.533146886518125,0.0,0.0,0.0,252.39955383008024
2000-03-27,309.0085651532308,162.98600323028887,373.9602502922282,309.0085651532308,309.0085651532308,-33.64817011562599,-33.64817011562599,-33.64817011562599,5.076433594888688,5.076433594888688,5.076433594888688,-38.724603710514664,-38.724603710514664,-38.724603710514664,0.0,0.0,0.0,275.3603950376048
2000-03-28,309.01030414338464,164.58745883264487,390.5938795394177,309.01030414338464,309.01030414338464,-29.23084385631996,-29.23084385631996,-29.23084385631996,8.713815014833964,8.713815014833964,8.713815014833964,-37.944658871153926,-37.944658871153926,-37.944658871153926,0.0,0.0,0.0,279.7794602870647
2000-03-29,309.0120431335385,170.83332313013477,392.0220230091947,309.0120431335385,309.0120431335385,-27.823761115997787,-27.823761115997787,-27.823761115997787,9.378677292949902,9.378677292949902,9.378677292949902,-37.202438408947685,-37.202438408947685,-37.202438408947685,0.0,0.0,0.0,281.1882820175407
2000-03-30,309.0137821236923,168.4075367034425,383.7970314178741,309.0137821236923,309.0137821236923,-28.61812939994835,-28.61812939994835,-28.61812939994835,7.886813880002871,7.886813880002871,7.886813880002871,-36.50494327995122,-36.50494327995122,-36.50494327995122,0.0,0.0,0.0,280.3956527237439
2000-03-31,309.01552111384615,169.94485957544373,383.66184462190625,309.01552111384615,309.01552111384615,-34.586796247725005,-34.586796247725005,-34.586796247725005,1.2700219011190628,1.2700219011190628,1.2700219011190628,-35.85681814884406,-35.85681814884406,-35.85681814884406,0.0,0.0,0.0,274.4287248661211
2000-04-01,309.017260104,143.02154679134043,357.18800279953194,309.017260104,309.017260104,-50.51182920827306,-50.51182920827306,-50.51182920827306,-15.25163623730337,-15.25163623730337,-15.25163623730337,-35.26019297096968,-35.26019297096968,-35.26019297096968,0.0,0.0,0.0,258.50543089572693
2000-04-02,309.01899909415386,140.76563391286913,357.2356148628898,309.01899909415386,309.01899909415386,-51.78872746650099,-51.78872746650099,-51.78872746650099,-17.074125446494136,-17.074125446494136,-17.074125446494136,-34.71460202000685,-34.71460202000685,-34.71460202000685,0.0,0.0,0.0,257.2302716276529
2000-04-03,309.0207380843077,159.11853465531487,388.9127962963294,309.0207380843077,309.0207380843077,-29.14054910527329,-29.14054910527329,-29.14054910527329,5.076433594901838,5.076433594901838,5.076433594901838,-34.21698270017513,-34.21698270017513,-34.21698270017513,0.0,0.0,0.0,279.8801889790344
