Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2023-06-01,8.83539,114.59001,321.12639,7022.6164,6208.0904,2.802394292486754,2495.715,1511.2239,4006.9389,116.97489,116.97489,78.51432,262.21149,3752.7872,9737.1064,236573.68,209732.18,63.03946037760947,3523.4099,164629.22,2.59463323686459
1980,80Q2,2023-06-01,8.79705,115.68008,324.07528,7168.2835,6272.4653,2.801478698839074,1946.5386,970.67,2917.2086,117.79771,117.79771,81.25055,260.78724,3794.8007,9840.5,239419.28,211550.53,63.09139765890736,3548.4703,117633.44,2.593153311055308
1980,80Q3,2023-06-01,8.91946,116.78589,326.67467,7305.743,6415.6058,2.797210091047814,2976.9888,1804.5607,4781.5496,119.33895,119.33895,82.78262,263.30742,3836.1565,9937.9004,244099.37,215712.89,63.63123350155292,3592.7615,196475.34,2.590587844891104
1980,80Q4,2023-06-01,9.16677,117.80462,328.97125,7485.3535,6583.4327,2.792515692508494,2844.7576,2313.5453,5158.303,121.96869,121.96869,85.15288,268.27442,3873.4206,10028.888,249033.35,220118.41,64.29287591437914,3639.5752,218250.05,2.589155435379262
1981,81Q1,2023-06-01,9.4167,118.81218,331.04643,7269.9985,6617.2267,2.786300444954381,1922.5325,963.96564,2886.4981,123.82773,123.82773,87.70145,277.13629,3909.2824,10113.749,252176.56,223008.6,64.50712284177781,3686.3515,149443.73,2.587111383920486
1981,81Q2,2023-06-01,9.40795,119.85635,332.98155,7315.1593,6632.638,2.77817195334248,1756.5584,1453.6484,3210.2069,125.67161,125.67161,89.53458,277.41246,3945.4862,10192.77,255735.82,226132.3,64.81731453020923,3736.3435,174772.71,2.583400241014656
1981,81Q3,2023-06-01,9.4976,120.78791,334.84212,7483.488,6708.2673,2.772149298717066,1397.8701,1199.8034,2597.6735,125.26509,125.26509,91.7418,278.94186,3977.4311,10266.474,262334.47,231456.86,65.95575470810795,3756.5028,141952.94,2.581182110231903
1981,81Q4,2023-06-01,9.39004,121.70809,336.63014,7417.5302,6571.5514,2.76588138060502,1171.039,998.58254,2169.6215,124.7173,124.7173,93.81956,275.95255,4009.037,10336.338,261161.05,229890.6,65.14308797848462,3764.3791,118482.62,2.57825956707309
1982,82Q1,2023-06-01,9.18773,122.55047,338.33174,7246.3972,6523.5994,2.760754324320421,1023.5687,763.18464,1786.7533,122.54764,122.54764,94.92144,275.62701,4038.575,10404.078,263381.84,230905.12,65.21652810706748,3764.0416,77420.676,2.576175507450029
1982,82Q2,2023-06-01,9.11755,123.22389,339.93308,7252.5523,6419.102,2.758662139297826,1097.2175,1187.6169,2284.8344,120.01078,120.01078,95.67485,279.13319,4063.5959,10471.41,263319.14,229346.47,64.79953875334898,3759.1873,97861.549,2.576882706275001
1982,82Q3,2023-06-01,9.00898,123.85137,341.43627,7388.235,6451.6552,2.756822714193634,1212.1999,1209.9478,2422.1477,118.42589,118.42589,97.47112,281.53243,4088.3794,10539.719,264574.45,231718.03,64.71377142737781,3756.4839,104007.18,2.577969891933219
1982,82Q4,2023-06-01,8.99649,124.45004,342.90745,7265.7017,6433.3001,2.755382400841333,1615.014,1547.2507,3162.2647,118.20026,118.20026,98.08104,286.33689,4112.7633,10609.071,264804.83,233047.03,64.386109942189,3766.5194,135962.58,2.579548159263141
1983,83Q1,2023-06-01,9.03476,124.95434,344.42868,7619.9593,6733.574,2.756436311055702,1864.6109,1155.9327,3020.5436,117.94545,117.94545,98.08277,290.5378,4133.5916,10679.202,273769.12,243205.06,66.2303261889733,3792.9989,150117.04,2.583516475115732
1983,83Q2,2023-06-01,9.22401,125.5597,346.08213,7595.364,6849.6195,2.756315362333615,2098.0543,1819.6458,3917.7001,119.18173,119.18173,99.23919,302.12337,4156.348,10749.85,277850.06,247909.66,66.84956601324048,3864.7937,194734.95,2.586369091327291
1983,83Q3,2023-06-01,9.46097,126.33734,347.93039,7493.5143,6906.6299,2.753979069054327,2026.8468,2070.8535,4097.7003,121.46393,121.46393,100.25109,308.55235,4182.5442,10820.867,279971.45,252659.58,66.93807324259717,3942.9091,203698.02,2.587149467541789
1983,83Q4,2023-06-01,9.74221,127.33024,349.95821,7686.3509,7040.6983,2.748429673893649,2066.4881,2105.5679,4172.056,123.64481,123.64481,101.16099,315.59423,4213.9811,10892.587,286864.04,259122.21,68.07435372693057,4021.3699,207394.01,2.58486849881695
1984,84Q1,2023-06-01,9.90738,128.49144,352.13078,7804.1669,7115.3492,2.740499911900746,2206.4701,1443.0089,3649.4789,125.73339,125.73339,102.31935,321.12683,4249.5806,10965.458,291942.53,264498.41,68.69913939272031,4105.4949,222818.94,2.580362400939048
1984,84Q2,2023-06-01,10.08457,129.80888,354.41333,7924.5744,7202.805,2.730270302000911,2014.5106,1487.2618,3501.7724,127.28746,127.28746,103.38991,328.14769,4289.5269,11039.93,296953.55,269330.26,69.22757612267218,4175.4853,216061.44,2.57369408267378
1984,84Q3,2023-06-01,10.10374,131.15149,356.76879,8090.6002,7328.9064,2.720280112715456,1831.7597,1238.429,3070.1887,128.16857,128.16857,104.30115,332.88135,4329.986,11116.27,303087.82,274229.89,69.99741338655599,4240.1885,187989.3,2.567276199045447
1984,84Q4,2023-06-01,10.11146,132.3954,359.15084,8260.5136,7436.9422,2.71271388582987,1823.2597,1307.3003,3130.56,129.2005,129.2005,105.10728,336.69452,4367.3107,11194.014,309030.91,278426.54,70.76000111464475,4295.3694,192666.28,2.563136623185522
1985,85Q1,2023-06-01,10.23908,133.6339,361.51077,8203.4945,7378.9457,2.705232504626446,2052.6763,995.49547,3048.1718,131.65119,131.65119,105.73254,340.29718,4404.9791,11272.513,311491.64,277312.44,70.71353414593955,4343.9357,196447.97,2.559038929378803
1985,85Q2,2023-06-01,10.26016,134.8512,363.79994,8319.0283,7556.3676,2.697787932180062,1996.9088,1048.7096,3045.6184,132.57122,132.57122,106.79173,345.76079,4442.7603,11351.12,315704.53,284888.38,71.0604463625913,4390.8945,198522.07,2.554970161230621
1985,85Q3,2023-06-01,10.40825,136.0413,365.98197,8411.9346,7525.4746,2.690226938437077,2086.9949,1141.7747,3228.7696,133.04229,133.04229,107.61769,352.1958,4480.7554,11429.403,318729.04,284518.56,71.13288085308115,4429.8496,211702.96,2.550775924970151
1985,85Q4,2023-06-01,10.63877,137.17211,368.06974,8559.1709,7608.3915,2.683269507190638,2083.42,1058.0203,3141.4403,134.50021,134.50021,108.40391,356.86063,4517.892,11507.797,323583.91,288376.91,71.62276344808596,4474.1615,203787.03,2.547160711234355
1986,86Q1,2023-06-01,10.63147,138.2379,370.08835,8535.2663,7724.0948,2.677184404566331,2051.51,817.41057,2868.9206,133.00253,133.00253,108.67543,361.82961,4553.8743,11586.949,329394.66,293995.91,72.33283975361374,4521.8054,199792.46,2.544415641863456
1986,86Q2,2023-06-01,10.70512,139.23112,372.06295,8720.9655,7837.7109,2.672268599146513,2202.639,754.7928,2957.4318,133.17868,133.17868,108.34258,365.72192,4588.6291,11667.51,335866.24,299434.38,73.19533409226733,4567.9684,200336.94,2.542700607464656
