Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2009-03-01,6.9876,113.91602,324.07529,,,2.844861416331083,2495.7151,1575.9137,4071.6287,117.23386,152.88802,79.31405,199.14636,3730.7859,9737.1064,,,,3526.9365,167978.42,2.609934384066371
1980,80Q2,2009-03-01,7.09879,115.24792,324.07529,,,2.811983851856068,1946.5386,1324.3649,3270.9033,118.03359,152.38739,82.05959,201.64905,3780.4336,9840.5,,,,3552.0222,135945.39,2.603008289842732
1980,80Q3,2009-03-01,7.25138,116.42457,324.07529,,,2.783564414281281,2976.9888,1850.4351,4827.4238,119.30056,155.01244,83.54187,205.75206,3823.9795,9937.9004,,,,3596.3574,198850.41,2.598837258411035
1980,80Q4,2009-03-01,7.47957,117.47038,324.07529,,,2.75878302257982,2844.7578,1849.2864,4694.0439,121.95583,157.26459,85.70009,212.23289,3862.1604,10028.888,,,,3643.218,194213.8,2.596704165886015
1981,81Q1,2009-03-01,7.68399,118.42653,332.98154,,,2.811714064407696,1922.5325,1370.7137,3293.2461,124.20414,138.4254,88.13989,218.32768,3896.4551,10113.749,,,,3690.041,176586.59,2.595628267344849
1981,81Q2,2009-03-01,7.86075,119.33418,332.98154,,,2.79032830325729,1756.5583,1294.8639,3051.4224,125.97142,140.19539,90.04692,222.3819,3928.3428,10192.77,,,,3740.083,164176.8,2.594674273334802
1981,81Q3,2009-03-01,7.91044,120.22626,332.98154,,,2.769624040538232,1397.8701,1042.9342,2440.8044,125.14056,138.58549,92.11929,225.77972,3959.1042,10266.474,,,,3760.2625,131484.84,2.593130536953284
1981,81Q4,2009-03-01,7.98435,121.10265,332.98154,,,2.749580954669448,1171.0389,907.48828,2078.5273,124.58022,136.04401,93.96341,229.36253,3989.2295,10336.338,,,,3768.1467,112403.77,2.591061256315286
1982,82Q1,2009-03-01,8.00928,121.95496,339.93307,,,2.787365679919866,1023.5685,985.33447,2008.9031,123.08456,159.83791,95.09257,232.73781,4019.0098,10404.078,,,,3767.8088,86360.461,2.588716753066887
1982,82Q2,2009-03-01,7.95263,122.77481,339.93307,,,2.768752564145691,1097.2175,1127.3411,2224.5586,120.38053,158.5424,95.98862,237.39964,4048.7371,10471.41,,,,3762.95,95435.938,2.586339824336828
1982,82Q3,2009-03-01,7.85593,123.5603,339.93307,,,2.751151219283216,1212.1998,1218.8177,2431.0176,118.10991,155.81325,97.59468,240.59697,4078.6543,10539.719,,,,3760.2434,104364.14,2.584116775967014
1982,82Q4,2009-03-01,7.79883,124.33539,339.93307,,,2.734000914783795,1615.0139,1376.5061,2991.52,117.99362,156.90277,97.99233,243.53185,4108.8096,10609.071,,,,3770.2891,129091.47,2.582030328200168
1983,83Q1,2009-03-01,7.73233,125.13048,346.08212,,,2.76576993870718,1864.6108,1540.3792,3404.99,117.54923,150.90503,98.19134,244.30551,4139.2021,10679.202,,,,3796.7952,169246.05,2.580014636154151
1983,83Q2,2009-03-01,7.80634,125.97605,346.08212,,,2.747205679174732,2098.0542,1804.396,3902.4502,119.29141,151.75311,99.24074,251.47797,4169.8315,10749.85,,,,3868.6621,193976.14,2.578005849876668
1983,83Q3,2009-03-01,7.94151,126.89546,346.08212,,,2.727301039769271,2026.8468,1960.7883,3987.635,122.03149,155.76945,100.16713,253.99715,4200.7222,10820.867,,,,3946.8552,198221.47,2.575953963344684
1983,83Q4,2009-03-01,7.98778,127.88373,346.08212,,,2.706224787156271,2066.488,1846.4369,3912.9248,123.79625,157.07968,101.15372,257.42035,4231.9956,10892.587,,,,4025.3948,194500.34,2.573865388706926
1984,84Q1,2009-03-01,8.04277,128.92883,354.41333,,,2.748906741804761,2206.4702,1443.0043,3649.4744,125.53709,173.40344,102.28239,259.892,4263.7988,10965.458,,,,4109.604,222818.58,2.571757841856891
1984,84Q2,2009-03-01,8.10618,130.01878,354.41333,,,2.72586260231022,2014.5107,1487.2571,3501.7678,127.45168,171.51659,103.24515,263.1947,4296.2793,11039.93,,,,4179.6641,216061.08,2.569649044930575
1984,84Q3,2009-03-01,8.13407,131.14049,354.41333,,,2.702546940308062,1831.7598,1239.0819,3070.8418,128.49937,172.88863,104.04827,266.1785,4329.5181,11116.27,,,,4244.4331,188037.84,2.56755364990852
1984,84Q4,2009-03-01,8.15766,132.27661,354.41333,,,2.679334842342875,1823.2598,1306.6572,3129.917,129.36089,174.07715,104.91111,268.35358,4363.3389,11194.014,,,,4299.6685,192618.45,2.565469759866693
1985,85Q1,2009-03-01,8.27951,133.4088,363.79996,,,2.726956242766594,2052.676,994.88031,3047.5564,131.67171,177.03841,105.57391,269.63513,4397.4985,11272.513,,,,4348.2832,196391.16,2.563392119406067
1985,85Q2,2009-03-01,8.32087,134.51865,363.79996,,,2.704457411667453,1996.9086,1048.781,3045.6895,132.7523,173.9967,106.50726,273.28979,4431.7554,11351.12,,,,4395.2891,198528.66,2.56131464295164
1985,85Q3,2009-03-01,8.33576,135.59238,363.79996,,,2.683041333148662,2086.9946,1142.8789,3229.8735,133.13373,176.60925,107.23833,276.08334,4465.9492,11429.403,,,,4434.2856,211804.92,2.559232648683062
1985,85Q4,2009-03-01,8.43714,136.63464,363.79996,,,2.662574878522753,2083.4197,1057.46,3140.8796,134.69891,177.02718,108.0638,279.96945,4500.2476,11507.797,,,,4478.6377,203735.28,2.557147522282996
1986,86Q1,2009-03-01,8.34927,137.65463,372.06296,,,2.702872834716856,2051.51,817.15259,2868.6626,133.23347,171.98047,108.4097,282.8555,4534.8984,11586.949,,,,4526.3301,199762.69,2.555062534587324
1986,86Q2,2009-03-01,8.35973,138.66158,372.06296,,,2.683244774796306,2202.6389,754.24005,2956.8789,133.34462,173.07678,107.9758,284.62338,4570.1519,11667.51,,,,4572.5396,200273.16,2.552980788231569
1986,86Q3,2009-03-01,8.42488,139.66536,372.06296,,,2.663960197431919,2144.3083,695.59271,2839.9011,134.67603,174.89288,108.38432,286.8588,4606.1396,11749.822,,,,4628.5767,190507.02,2.550904449357114
1986,86Q4,2009-03-01,8.4782,140.67851,372.06296,,,2.644774670985639,2161.5425,697.01447,2858.5569,136.25122,177.86757,109.07671,289.64215,4642.5293,11833.011,,,,4686.5542,191557.11,2.548828501739343
1987,87Q1,2009-03-01,8.55315,141.71417,380.10959,,,2.682227119560451,2621.7834,858.09308,3479.8765,138.28056,179.44452,110.29751,291.94293,4678.8706,11915.891,,,,4752.2632,196409.98,2.546745148284289
1987,87Q2,2009-03-01,8.65998,142.78548,380.10959,,,2.662102547121738,2363.0598,794.81641,3157.8762,140.75616,182.47046,111.34966,293.25281,4714.7139,11997.28,,,,4823.9023,178810.41,2.544646452460244
1987,87Q3,2009-03-01,8.71721,143.90033,380.10959,,,2.641478237054773,2297.8032,796.35974,3094.1631,142.52225,182.91302,112.40439,295.75009,4749.7349,12076.343,,,,4889.9009,175829.23,2.542529899931889
1987,87Q4,2009-03-01,8.67743,145.04538,380.10959,,,2.620625282928695,2213.3533,702.7309,2916.0842,142.85202,184.90265,113.3225,302.06439,4784.1099,12153.623,,,,4943.5757,164006.36,2.54041467567457
1988,88Q1,2009-03-01,8.76252,146.20195,389.16235,,,2.661813676219777,2434.0969,1854.6594,4288.7563,145.58751,189.93465,113.90882,300.26297,4818.1401,12230.012,,,,4987.0254,167960.3,2.538326355433293
1988,88Q2,2009-03-01,8.84386,147.35146,389.16235,,,2.641048483672982,2351.8872,1936.6304,4288.5176,147.99309,192.77632,115.04534,303.89792,4852.1274,12306.4,,,,5037.9106,168089.78,2.536289545901041
1988,88Q3,2009-03-01,8.96084,148.48293,389.16235,,,2.62092315931535,2433.0459,851.77783,3284.8237,150.05962,192.41728,116.34035,308.34821,4886.459,12383.803,,,,5094.9961,171326.84,2.534310223415361
1988,88Q4,2009-03-01,9.08011,149.61644,389.16235,,,2.601066767796373,2672.9692,528.93201,3201.9014,151.24834,190.9174,117.52127,312.3681,4921.8667,12463.732,,,,5164.2446,175011.06,2.532318073547177
1989,89Q1,2009-03-01,9.24589,150.77979,398.2337,,,2.641160993791011,2351.9949,355.69846,2707.6934,153.85283,193.90047,118.57314,314.26593,4959.1699,12547.826,,,,5208.3149,177458.88,2.530227084980492
1989,89Q2,2009-03-01,9.36676,152.00076,398.2337,,,2.619945452904314,2389.7041,501.34912,2891.0532,155.198,195.46503,120.37582,314.75699,4999.186,12637.72,,,,5243.8169,174287.39,2.527955551163729
1989,89Q3,2009-03-01,9.44201,153.28928,398.2337,,,2.597922698834517,2290.3396,1542.6741,3833.0137,155.92299,195.20984,121.23726,317.86923,5042.2646,12734.195,,,,5289.4272,148671.34,2.525491224716767
1989,89Q4,2009-03-01,9.48746,154.5838,398.2337,,,2.576167101597968,2927.9617,1032.2783,3960.24,156.38736,193.4801,122.19569,323.50558,5086.8789,12834.614,,,,5321.8384,159522.39,2.523082277425555
1990,90Q1,2009-03-01,9.51577,155.80487,407.75601,,,2.617094125491713,2155.762,620.50568,2776.2676,152.36667,182.22084,124.36469,326.98849,5131.0308,12935.482,,,,5368.8003,154517.47,2.52102988740586
1990,90Q2,2009-03-01,9.44768,156.87308,407.75601,,,2.599273310627929,2002.6567,412.38242,2415.0393,150.93333,179.35376,125.50322,329.69025,5172.7246,13033.308,,,,5384.2334,128435.89,2.519621477625158
1990,90Q3,2009-03-01,9.48294,157.73692,407.75601,,,2.585038493207551,1959.5737,131.59518,2091.1689,151.23332,182.34534,127.51054,331.07178,5210.4453,13125.306,,,,5377.7002,117456.24,2.519037288425233
1990,90Q4,2009-03-01,9.41602,158.4566,407.75601,,,2.573297735783804,1834.0071,2023.5167,3857.5237,149.56667,180.45184,129.5267,330.21539,5244.6064,13211.539,,,,5355.9331,104978.38,2.519071593246731
1991,91Q1,2009-03-01,9.35937,159.12022,415.13599,,,2.608945550728877,1852.0127,95.33089,1947.3436,148.0,180.9928,130.44305,329.51044,5276.1045,13292.778,,,,5305.2666,91423.758,2.519430386566452
1991,91Q2,2009-03-01,9.34674,159.8159,415.13599,,,2.597588788099307,2154.6458,265.27127,2419.917,146.93333,180.26979,131.07759,330.98169,5305.8345,13369.798,,,,5275.7998,101065.09,2.51982944435979
1991,91Q3,2009-03-01,9.30708,160.6058,415.13599,,,2.584813188564797,1869.6761,1897.9408,3767.6169,145.60001,179.29659,131.95792,330.40451,5334.5649,13443.36,,,,5278.2998,92999.477,2.520048073648893
1991,91Q4,2009-03-01,9.32527,161.44826,415.13599,,,2.571325265444174,2087.6663,133.45694,2221.123,144.96667,179.26653,132.83922,331.68732,5362.5513,13514.193,,,,5275.0664,95743.68,2.520105122350997
1992,92Q1,2009-03-01,9.33426,162.27567,423.17099,,,2.607729119220398,1797.6443,89.9996,1887.6439,144.3,177.95473,133.58563,333.14868,5389.9219,13583.018,,,,5304.3335,101673.05,2.520076960669875
1992,92Q2,2009-03-01,9.40075,163.02039,423.17099,,,2.595816327025104,2476.3213,53.05204,2529.3735,144.3,178.09979,134.68816,335.95782,5416.8042,13650.553,,,,5322.3999,96647.867,2.520038106601675
1992,92Q3,2009-03-01,9.39854,163.63937,423.17099,,,2.585997428369469,2378.8638,114.5909,2493.4546,144.3,177.0271,135.46898,341.21857,5443.3901,13717.596,,,,5350.6001,99945.406,2.520046468835662
1992,92Q4,2009-03-01,9.45136,164.18791,423.17099,,,2.577357796929141,2379.1716,106.35748,2485.5293,145.73334,177.99437,136.38939,355.61816,5470.1294,13785.257,,,,5413.8999,109821.69,2.520097056570545
1993,93Q1,2009-03-01,9.5,164.74583,429.224,,,2.605370952333057,2230.7361,50.25821,2280.9944,147.46667,181.77715,137.56752,342.61694,5497.5352,13854.724,,,,5475.2993,104277.99,2.520170130061195
1993,93Q2,2009-03-01,9.47583,165.39297,429.224,,,2.595176808300861,2433.0669,69.93562,2503.0024,147.66667,181.20909,138.7666,353.10275,5526.1211,13927.185,,,,5545.6001,112026.91,2.520246072783312
1993,93Q3,2009-03-01,9.46503,166.1869,429.224,,,2.582778787016305,2499.9158,21.69895,2521.6147,147.89999,179.40474,139.58403,354.90546,5556.1978,14003.339,,,,5585.1665,114551.23,2.52030966212182
1993,93Q4,2009-03-01,9.56224,167.09612,429.224,,,2.568725114622649,3184.2815,130.10724,3314.3887,149.36667,181.51585,140.55826,362.11096,5587.2646,14081.93,,,,5637.2329,129555.87,2.520362110647131
1994,94Q1,2009-03-01,9.68603,168.06682,438.48001,,,2.608962375797911,2946.741,66.95653,3013.6975,151.7,180.55901,141.3549,358.31244,5618.6182,14161.213,,,,5695.4331,130594.16,2.520408487624235
1994,94Q2,2009-03-01,9.84176,169.0452,438.48001,,,2.593862529075064,2423.6021,135.31241,2558.9146,154.13333,182.54822,142.26637,369.65338,5649.5552,14239.444,,,,5764.7329,121684.11,2.520453999635228
1994,94Q3,2009-03-01,10.02117,169.98601,438.48001,,,2.579506454678241,2677.3911,116.86356,2794.2546,157.13333,186.05005,143.51082,369.8439,5679.5659,14315.362,,,,5819.6001,132223.14,2.520502843359913
1994,94Q4,2009-03-01,9.9908,170.87816,438.48001,,,2.566038925044605,2240.2651,124.86753,2365.1328,157.03334,185.56075,144.21301,371.76135,5708.917,14389.638,,,,5874.0,129906.6,2.520554774224253
1995,95Q1,2009-03-01,9.96865,171.71904,447.18201,,,2.60414925450317,2223.3767,210.11156,2433.4883,157.46666,184.88762,145.54573,375.38895,5738.0688,14463.424,,,,5920.8999,124168.27,2.520608327317372
1995,95Q2,2009-03-01,9.98991,172.50612,447.18201,,,2.592267509117937,2025.2902,173.86752,2199.1577,158.16666,184.83301,146.55237,377.11398,5767.4829,14537.875,,,,5960.6997,117954.39,2.520662003176464
1995,95Q3,2009-03-01,10.03686,173.24306,447.18201,,,2.581240541468155,2033.5599,219.02658,2252.5864,158.36667,185.36559,147.46918,380.74036,5797.5439,14613.957,,,,6000.0,120902.16,2.520715194584383
1995,95Q4,2009-03-01,10.21142,173.95859,447.18201,,,2.57062333052941,2461.7732,112.99441,2574.7676,159.60001,185.97975,148.46298,386.44345,5828.3369,14691.882,,,,6058.4668,128587.17,2.520767459410248
