Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2007-09-01,7.12175,113.91602,324.07529,,,2.844861416331083,2495.7151,1575.9137,4071.6287,117.10529,,79.31405,199.14635,3730.7859,9737.1064,,,,3528.6492,167978.42,2.609934384066371
1980,80Q2,2007-09-01,7.22898,115.24792,324.07529,,,2.811983851856068,1946.5386,1324.3649,3270.9033,117.90699,,82.05959,201.64906,3780.4336,9840.5,,,,3553.7468,135945.39,2.603008289842732
1980,80Q3,2007-09-01,7.37946,116.42457,324.07529,,,2.783564414281281,2976.9888,1850.4351,4827.4238,119.32233,,83.54187,205.75201,3823.9795,9937.9004,,,,3598.1038,198850.41,2.598837258411035
1980,80Q4,2007-09-01,7.60797,117.47038,324.07529,,,2.75878302257982,2844.7578,1849.2864,4694.0439,121.89709,,85.70009,212.23289,3862.1604,10028.888,,,,3644.9871,194213.8,2.596704165886015
1981,81Q1,2007-09-01,7.8124,118.42653,332.983,,,2.81172639272636,1922.5325,1370.7137,3293.2461,124.08725,,88.13989,218.32764,3896.4551,10113.749,,,,3691.833,176586.59,2.595628267344849
1981,81Q2,2007-09-01,7.98867,119.33418,332.983,,,2.790340537807357,1756.5583,1294.8639,3051.4224,125.84131,,90.04692,222.3819,3928.3428,10192.77,,,,3741.8994,164176.8,2.594674273334802
1981,81Q3,2007-09-01,8.04695,120.22626,332.983,,,2.769636184307821,1397.8701,1042.9342,2440.8044,125.18445,,92.11929,225.77975,3959.1042,10266.474,,,,3762.0886,131484.84,2.593130536953284
1981,81Q4,2007-09-01,8.14208,121.10265,332.983,,,2.749593010557573,1171.0389,907.48828,2078.5273,124.47504,,93.96341,229.36256,3989.2295,10336.338,,,,3769.9766,112403.77,2.591061256315286
1982,82Q1,2007-09-01,8.18747,121.95496,339.93399,,,2.787373223688483,1023.5685,985.33447,2008.9031,122.99042,,95.09257,232.73776,4019.0098,10404.078,,,,3769.6387,86360.461,2.588716753066887
1982,82Q2,2007-09-01,8.14924,122.77481,339.93399,,,2.76876005753949,1097.2175,1127.3411,2224.5586,120.26617,,95.98862,237.39966,4048.7371,10471.41,,,,3764.7771,95435.938,2.586339824336828
1982,82Q3,2007-09-01,8.05728,123.5603,339.93399,,,2.75115866504047,1212.1998,1218.8177,2431.0176,118.1401,,97.59468,240.59697,4078.6543,10539.719,,,,3762.0696,104364.14,2.584116775967014
1982,82Q4,2007-09-01,7.99258,124.33539,339.93399,,,2.734008314125206,1615.0139,1376.5061,2991.52,117.87838,,97.99233,243.53188,4108.8096,10609.071,,,,3772.1199,129091.47,2.582030328200168
1983,83Q1,2007-09-01,7.91822,125.13048,346.08401,,,2.765785042940776,1864.6108,1540.3792,3404.99,117.47509,,98.19134,244.30553,4139.2021,10679.202,,,,3798.6389,169246.05,2.580014636154151
1983,83Q2,2007-09-01,7.9879,125.97605,346.08401,,,2.747220682026464,2098.0542,1804.396,3902.4502,119.1945,,99.24074,251.47797,4169.8315,10749.85,,,,3870.5403,193976.14,2.578005849876668
1983,83Q3,2007-09-01,8.12278,126.89546,346.08401,,,2.727315933919149,2026.8468,1960.7883,3987.635,122.03208,,100.16713,253.99712,4200.7222,10820.867,,,,3948.7717,198221.47,2.575953963344684
1983,83Q4,2007-09-01,8.16974,127.88373,346.08401,,,2.706239566205959,2066.488,1846.4369,3912.9248,123.68228,,101.15372,257.42035,4231.9956,10892.587,,,,4027.3496,194500.34,2.573865388706926
1984,84Q1,2007-09-01,8.22562,128.92883,354.41501,,,2.748919772249542,2206.4702,1443.0043,3649.4744,125.46396,,102.28239,259.89194,4263.7988,10965.458,,,,4111.5996,222818.58,2.571757841856891
1984,84Q2,2007-09-01,8.29013,130.01878,354.41501,,,2.725875523520525,2014.5107,1487.2571,3501.7678,127.36176,,103.24515,263.19464,4296.2793,11039.93,,,,4181.6934,216061.08,2.569649044930575
1984,84Q3,2007-09-01,8.31924,131.14049,354.41501,,,2.702559750996813,1831.7598,1239.0819,3070.8418,128.46635,,104.04827,266.17847,4329.5181,11116.27,,,,4246.4941,188037.84,2.56755364990852
1984,84Q4,2007-09-01,8.34491,132.27661,354.41501,,,2.679347543000989,1823.2598,1306.6572,3129.917,129.25813,,104.91111,268.35355,4363.3389,11194.014,,,,4301.7563,192618.45,2.565469759866693
1985,85Q1,2007-09-01,8.47108,133.4088,363.79901,,,2.726949121797063,2052.676,994.88031,3047.5564,131.59808,,105.57391,269.63516,4397.4985,11272.513,,,,4350.395,196391.16,2.563392119406067
1985,85Q2,2007-09-01,8.5149,134.51865,363.79901,,,2.704450349449686,1996.9086,1048.781,3045.6895,132.66292,,106.50726,273.28979,4431.7554,11351.12,,,,4397.4233,198528.66,2.56131464295164
1985,85Q3,2007-09-01,8.52682,135.59238,363.79901,,,2.683034326855241,2086.9946,1142.8789,3229.8735,133.07487,,107.23833,276.08337,4465.9492,11429.403,,,,4436.439,211804.92,2.559232648683062
1985,85Q4,2007-09-01,8.622,136.63464,363.79901,,,2.662567925673899,2083.4197,1057.46,3140.8796,134.62085,,108.0638,279.96942,4500.2476,11507.797,,,,4480.8125,203735.28,2.557147522282996
1986,86Q1,2007-09-01,8.52375,137.65463,372.06299,,,2.702873052653587,2051.51,817.15259,2868.6626,133.14799,,108.4097,282.85553,4534.8984,11586.949,,,,4528.5283,199762.69,2.555062534587324
1986,86Q2,2007-09-01,8.5261,138.66158,372.06299,,,2.683244991150397,2202.6389,754.24005,2956.8789,133.24385,,107.9758,284.62335,4570.1519,11667.51,,,,4574.7603,200273.16,2.552980788231569
1986,86Q3,2007-09-01,8.58066,139.66536,372.06299,,,2.663960412231065,2144.3083,695.59271,2839.9011,134.6114,,108.38432,286.85876,4606.1396,11749.822,,,,4630.8242,190507.02,2.550904449357114
1986,86Q4,2007-09-01,8.61952,140.67851,372.06299,,,2.644774884237827,2161.5425,697.01447,2858.5569,136.2149,,109.07671,289.64215,4642.5293,11833.011,,,,4688.8296,191557.11,2.548828501739343
1987,87Q1,2007-09-01,8.68083,141.71417,380.10999,,,2.6822299421434,2621.7834,858.09308,3479.8765,138.16464,,110.29751,291.94284,4678.8706,11915.891,,,,4754.5708,196409.98,2.546745148284289
1987,87Q2,2007-09-01,8.77428,142.78548,380.10999,,,2.662105348527035,2363.0598,794.81641,3157.8762,140.61938,,111.34966,293.25287,4714.7139,11997.28,,,,4826.2446,178810.41,2.544646452460244
1987,87Q3,2007-09-01,8.84266,143.90033,380.10999,,,2.641481016756528,2297.8032,796.35974,3094.1631,142.46182,,112.40439,295.75003,4749.7349,12076.343,,,,4892.2759,175829.23,2.542529899931889
1987,87Q4,2007-09-01,8.83926,145.04538,380.10999,,,2.620628040686301,2213.3533,702.7309,2916.0842,142.90742,,113.3225,302.06433,4784.1099,12153.623,,,,4945.9761,164006.36,2.54041467567457
1988,88Q1,2007-09-01,8.96255,146.20195,389.16299,,,2.661818053726369,2434.0969,1854.6594,4288.7563,145.38533,,113.90882,300.26294,4818.1401,12230.012,,,,4989.4473,167960.3,2.538326355433293
1988,88Q2,2007-09-01,9.08219,147.35146,389.16299,,,2.641052827030014,2351.8872,1936.6304,4288.5176,147.8149,,115.04534,303.89786,4852.1274,12306.4,,,,5040.3569,168089.78,2.536289545901041
1988,88Q3,2007-09-01,9.22022,148.48293,389.16299,,,2.620927469575122,2433.0459,851.77783,3284.8237,150.0193,,116.34035,308.34818,4886.459,12383.803,,,,5097.4702,171326.84,2.534310223415361
1988,88Q4,2007-09-01,9.34133,149.61644,389.16299,,,2.60107104540116,2672.9692,528.93201,3201.9014,151.39983,,117.52127,312.36804,4921.8667,12463.732,,,,5166.7524,175011.06,2.532318073547177
1989,89Q1,2007-09-01,9.51028,150.77979,398.233,,,2.641156351259012,2351.9949,355.69846,2707.6934,153.55934,,118.57314,314.26584,4959.1699,12547.826,,,,5210.8442,177458.88,2.530227084980492
1989,89Q2,2007-09-01,9.63307,152.00076,398.233,,,2.619940847664183,2389.7041,501.34912,2891.0532,154.98045,,120.37582,314.75699,4999.186,12637.72,,,,5246.3633,174287.39,2.527955551163729
1989,89Q3,2007-09-01,9.71386,153.28928,398.233,,,2.597918132305142,2290.3396,1542.6741,3833.0137,155.90237,,121.23726,317.86917,5042.2646,12734.195,,,,5291.9956,148671.34,2.525491224716767
1989,89Q4,2007-09-01,9.7693,154.5838,398.233,,,2.576162573309752,2927.9617,1032.2783,3960.24,156.60419,,122.19569,323.50555,5086.8789,12834.614,,,,5324.4224,159522.39,2.523082277425555
