Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2023-09-01,8.83539,114.59001,321.12639,7022.6164,6208.0904,2.802394292486754,2495.715,1511.2239,4006.9389,116.97489,116.97489,78.51432,262.21188,3752.7872,9737.1064,236573.68,209732.18,63.03946037760947,3523.4099,164629.22,2.59463323686459
1980,80Q2,2023-09-01,8.79707,115.68008,324.07528,7168.2835,6272.4653,2.801478698839074,1946.5386,970.67,2917.2086,117.79771,117.79771,81.25055,260.78746,3794.8007,9840.5,239419.28,211550.53,63.09139765890736,3548.4703,117633.44,2.593153311055308
1980,80Q3,2023-09-01,8.91946,116.78589,326.67467,7305.743,6415.6058,2.797210091047814,2976.9888,1804.5607,4781.5496,119.33895,119.33895,82.78262,263.30757,3836.1565,9937.9004,244099.37,215712.89,63.63123350155292,3592.7615,196475.34,2.590587844891104
1980,80Q4,2023-09-01,9.16676,117.80462,328.97125,7485.3535,6583.4327,2.792515692508494,2844.7576,2313.5453,5158.303,121.96869,121.96869,85.15288,268.27457,3873.4206,10028.888,249033.35,220118.41,64.29287591437914,3639.5752,218250.05,2.589155435379262
1981,81Q1,2023-09-01,9.41665,118.81218,331.04643,7269.9985,6617.2267,2.786300444954381,1922.5325,963.96564,2886.4981,123.82773,123.82773,87.70145,277.13641,3909.2824,10113.749,252176.56,223008.6,64.50712284177781,3686.3515,149443.73,2.587111383920486
1981,81Q2,2023-09-01,9.40796,119.85635,332.98155,7315.1593,6632.638,2.77817195334248,1756.5584,1453.6484,3210.2069,125.67161,125.67161,89.53458,277.41256,3945.4862,10192.77,255735.82,226132.3,64.81731453020923,3736.3435,174772.71,2.583400241014656
1981,81Q3,2023-09-01,9.49758,120.78791,334.84212,7483.488,6708.2673,2.772149298717066,1397.8701,1199.8034,2597.6735,125.26509,125.26509,91.7418,278.94197,3977.4311,10266.474,262334.47,231456.86,65.95575470810795,3756.5028,141952.94,2.581182110231903
1981,81Q4,2023-09-01,9.39004,121.70809,336.63014,7417.5302,6571.5514,2.76588138060502,1171.039,998.58254,2169.6215,124.7173,124.7173,93.81956,275.9526,4009.037,10336.338,261161.05,229890.6,65.14308797848462,3764.3791,118482.62,2.57825956707309
1982,82Q1,2023-09-01,9.18774,122.55047,338.33174,7246.3972,6523.5994,2.760754324320421,1023.5687,763.18464,1786.7533,122.54764,122.54764,94.92144,275.62706,4038.575,10404.078,263381.84,230905.12,65.21652810706748,3764.0416,77420.676,2.576175507450029
1982,82Q2,2023-09-01,9.1175,123.22389,339.93308,7252.5523,6419.102,2.758662139297826,1097.2175,1187.6169,2284.8344,120.01078,120.01078,95.67485,279.13323,4063.5959,10471.41,263319.14,229346.47,64.79953875334898,3759.1873,97861.549,2.576882706275001
1982,82Q3,2023-09-01,9.00894,123.85137,341.43627,7388.235,6451.6552,2.756822714193634,1212.1999,1209.9478,2422.1477,118.42589,118.42589,97.47112,281.53243,4088.3794,10539.719,264574.45,231718.03,64.71377142737781,3756.4839,104007.18,2.577969891933219
1982,82Q4,2023-09-01,8.99648,124.45004,342.90745,7265.7017,6433.3001,2.755382400841333,1615.014,1547.2507,3162.2647,118.20026,118.20026,98.08104,286.33693,4112.7633,10609.071,264804.83,233047.03,64.386109942189,3766.5194,135962.58,2.579548159263141
1983,83Q1,2023-09-01,9.03476,124.95434,344.42868,7619.9593,6733.574,2.756436311055702,1864.6109,1155.9327,3020.5436,117.94545,117.94545,98.08277,290.53789,4133.5916,10679.202,273769.12,243205.06,66.2303261889733,3792.9989,150117.04,2.583516475115732
1983,83Q2,2023-09-01,9.22399,125.5597,346.08213,7595.364,6849.6195,2.756315362333615,2098.0543,1819.6458,3917.7001,119.18173,119.18173,99.23919,302.12339,4156.348,10749.85,277850.06,247909.66,66.84956601324048,3864.7937,194734.95,2.586369091327291
1983,83Q3,2023-09-01,9.46094,126.33734,347.93039,7493.5143,6906.6299,2.753979069054327,2026.8468,2070.8535,4097.7003,121.46393,121.46393,100.25109,308.55231,4182.5442,10820.867,279971.45,252659.58,66.93807324259717,3942.9091,203698.02,2.587149467541789
1983,83Q4,2023-09-01,9.74218,127.33024,349.95821,7686.3509,7040.6983,2.748429673893649,2066.4881,2105.5679,4172.056,123.64481,123.64481,101.16099,315.59419,4213.9811,10892.587,286864.04,259122.21,68.07435372693057,4021.3699,207394.01,2.58486849881695
1984,84Q1,2023-09-01,9.90736,128.49144,352.13078,7804.1669,7115.3492,2.740499911900746,2206.4701,1443.0089,3649.4789,125.73339,125.73339,102.31935,321.1269,4249.5806,10965.458,291942.53,264498.41,68.69913939272031,4105.4949,222818.94,2.580362400939048
1984,84Q2,2023-09-01,10.08455,129.80888,354.41333,7924.5744,7202.805,2.730270302000911,2014.5106,1487.2618,3501.7724,127.28746,127.28746,103.38991,328.14772,4289.5269,11039.93,296953.55,269330.26,69.22757612267218,4175.4853,216061.44,2.57369408267378
1984,84Q3,2023-09-01,10.10373,131.15149,356.76879,8090.6002,7328.9064,2.720280112715456,1831.7597,1238.429,3070.1887,128.16857,128.16857,104.30115,332.88134,4329.986,11116.27,303087.82,274229.89,69.99741338655599,4240.1885,187989.3,2.567276199045447
1984,84Q4,2023-09-01,10.11145,132.3954,359.15084,8260.5136,7436.9422,2.71271388582987,1823.2597,1307.3003,3130.56,129.2005,129.2005,105.10728,336.69455,4367.3107,11194.014,309030.91,278426.54,70.76000111464475,4295.3694,192666.28,2.563136623185522
1985,85Q1,2023-09-01,10.23907,133.6339,361.51077,8203.4945,7378.9457,2.705232504626446,2052.6763,995.49547,3048.1718,131.65119,131.65119,105.73254,340.29722,4404.9791,11272.513,311491.64,277312.44,70.71353414593955,4343.9357,196447.97,2.559038929378803
1985,85Q2,2023-09-01,10.26015,134.8512,363.79994,8319.0283,7556.3676,2.697787932180062,1996.9088,1048.7096,3045.6184,132.57122,132.57122,106.79173,345.76082,4442.7603,11351.12,315704.53,284888.38,71.0604463625913,4390.8945,198522.07,2.554970161230621
1985,85Q3,2023-09-01,10.40822,136.0413,365.98197,8411.9346,7525.4746,2.690226938437077,2086.9949,1141.7747,3228.7696,133.04229,133.04229,107.61769,352.19585,4480.7554,11429.403,318729.04,284518.56,71.13288085308115,4429.8496,211702.96,2.550775924970151
1985,85Q4,2023-09-01,10.63873,137.17211,368.06974,8559.1709,7608.3915,2.683269507190638,2083.42,1058.0203,3141.4403,134.50021,134.50021,108.40391,356.86066,4517.892,11507.797,323583.91,288376.91,71.62276344808596,4474.1615,203787.03,2.547160711234355
1986,86Q1,2023-09-01,10.63144,138.2379,370.08835,8535.2663,7724.0948,2.677184404566331,2051.51,817.41057,2868.9206,133.00253,133.00253,108.67543,361.82969,4553.8743,11586.949,329394.66,293995.91,72.33283975361374,4521.8054,199792.46,2.544415641863456
1986,86Q2,2023-09-01,10.70511,139.23112,372.06295,8720.9655,7837.7109,2.672268599146513,2202.639,754.7928,2957.4318,133.17868,133.17868,108.34258,365.72197,4588.6291,11667.51,335866.24,299434.38,73.19533409226733,4567.9684,200336.94,2.542700607464656
1986,86Q3,2023-09-01,10.91876,140.19919,374.02,8854.4996,7877.9897,2.667775755337816,2144.3085,695.40175,2839.7103,134.84681,134.84681,108.8009,370.67811,4623.2185,11749.822,338731.33,301669.03,73.26742830779034,4623.9407,190484.98,2.541481005061733
1986,86Q4,2023-09-01,10.99746,141.14291,375.99137,8901.8737,7886.7196,2.663905469994915,2161.5425,696.39488,2857.9374,135.94811,135.94811,109.45323,375.46933,4657.2335,11833.011,340431.65,302831.85,73.09739784359105,4681.8744,191485.63,2.540781131115715
1987,87Q1,2023-09-01,11.13008,142.06484,378.01017,9018.7964,8078.0834,2.660828463960541,2621.7835,859.42351,3481.207,137.86877,137.86877,110.64287,380.3091,4689.7489,11915.891,346210.96,309784.43,73.82292045529347,4747.5155,196520.8,2.540837740801006
1987,87Q2,2023-09-01,11.38084,142.9944,380.10958,9113.0033,8057.7263,2.658213048902614,2363.0599,794.76034,3157.8202,140.63106,140.63106,111.87504,384.85752,4720.8342,11997.28,349689.23,308737.88,74.07360970228524,4819.0764,178805.74,2.541347459311323
1987,87Q3,2023-09-01,11.57723,144.04025,382.31006,9250.3212,8244.9961,2.654189089507968,2297.8032,795.72573,3093.529,142.93163,142.93163,112.98551,390.05679,4753.7266,12076.343,354493.5,316046.41,74.57170549101414,4884.9988,175776.43,2.540394939835202
1987,87Q4,2023-09-01,11.62571,145.23449,384.58113,9449.6266,8382.4271,2.648001380388364,2213.3533,702.09043,2915.4438,142.458,142.458,113.8668,400.52967,4789.7238,12153.623,361495.19,321323.22,75.47307633897387,4938.6465,163953.01,2.53743712737674
1988,88Q1,2023-09-01,11.84877,146.43937,386.87961,9702.7693,8560.9772,2.641909822474653,2434.0971,1854.6596,4288.7567,145.90863,145.90863,114.49493,398.37168,4825.4035,12230.012,366759.49,326861.61,76.00597338647431,4982.0454,167960.31,2.534505560001355
1988,88Q2,2023-09-01,12.05687,147.65345,389.16234,9724.9697,8656.5561,2.635646779672266,2351.8875,1936.6305,4288.5179,147.89752,147.89752,115.64206,406.58373,4861.4374,12306.4,368968.83,329584.73,75.89706492980862,5032.8681,168089.79,2.531432370187467
1988,88Q3,2023-09-01,12.22323,148.84023,391.40113,9895.7305,8843.186,2.629672972152758,2433.0459,851.77788,3284.8238,149.64851,149.64851,117.05226,413.54802,4897.7109,12383.803,375896.44,335976.2,76.7494136903834,5089.8874,171326.84,2.528487951381532
1988,88Q4,2023-09-01,12.50246,149.84915,393.62796,9877.3701,8954.5872,2.626828113472782,2672.9695,528.93204,3201.9016,150.83329,150.83329,118.27618,421.1016,4929.0449,12463.732,380957.74,340977.45,77.28834849932083,5159.1088,175011.07,2.528630242341676
1989,89Q1,2023-09-01,12.85256,151.06763,395.88984,10241.77,9152.849,2.620613297501258,2351.9948,355.69848,2707.6933,154.04257,154.04257,119.36384,425.12694,4968.1653,12547.826,392060.3,349617.55,78.91450391153451,5203.0873,177458.87,2.525645835495852
1989,89Q2,2023-09-01,13.07039,152.27897,398.23372,10252.575,9181.8512,2.615159007182673,2389.7041,501.3491,2891.0532,155.09477,155.09477,121.20642,428.72964,5008.0275,12637.72,394864.32,352031.75,78.8462763033949,5238.5403,174287.39,2.523492532738688
1989,89Q3,2023-09-01,13.18476,153.5045,400.6814,10337.465,9276.5121,2.610225758853975,2290.3395,1542.6741,3833.0136,155.61926,155.61926,122.15156,432.87519,5049.0275,12734.195,400217.81,357334.8,79.26631613711749,5284.1329,148671.34,2.522108465442107
1989,89Q4,2023-09-01,13.16206,154.63217,403.15385,10454.926,9385.0621,2.607179670310518,2927.9616,1032.2783,3960.24,155.9849,155.9849,123.13825,435.39526,5088.221,12834.614,405106.18,361957.6,79.61646713065333,5316.6213,159522.39,2.522416773956949
1990,90Q1,2023-09-01,12.68219,155.45577,405.54679,10366.396,9392.7385,2.608759970762101,2155.7621,620.50567,2776.2678,150.3,150.3,125.4007,440.52005,5119.5115,12935.482,406959.76,364552.43,79.4919124607885,5363.1667,154517.48,2.526702401195895
