Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld,ln_Gross Metro Product,ln_Total Households,ln_Total Population,ln_Total Real Personal Income,ln_Disposable Real Pers Income,ln_Persons Per Household,ln_Res SF Permits,ln_Res MF Permits,ln_Total Res Permits,ln_Employment Tot Non Agric,ln_Total Employed,ln_CPI Index,ln_Fla - Gross State Product,ln_Fla - Nbr of Households,ln_Fla - Total Population,ln_Fla -Total Real Personal Income,ln_Fla - Dis Real Personal Income,ln_Fla Total RealPers Inc per Hsld,ln_Fla - Emplymt Tot NonAgricultur,ln_Fla - Tot Resid Permits,ln_Fla - Persons Per Hsld
2018,18Q2,2008-06-01,21.25676,278.8811,695.19849,,,2.492813209643823,7154.832,722.91138,7877.7432,263.9696,329.38779,267.10229,915.01563,9498.6143,23081.439,,,,10243.97,222117.59,2.429979602393162,3.0566749624287946,5.6307855261127555,6.544197401911999,,,0.9134118757992438,8.875543211631033,6.58328664203202,8.97179674589369,5.57583394500072,5.7972357496612625,5.587631693647114,6.818941147096839,9.158901203791672,10.04678406703201,,,,9.23444451877159,12.310962205305685,0.8878828632403385
2018,18Q3,2008-06-01,21.46118,280.63379,695.19849,,,2.477244418785065,7186.0298,723.20117,7909.231,265.88641,332.16931,268.74719,923.70813,9564.1768,23235.25,,,,10313.24,221333.91,2.429404065386997,3.06624572171138,5.637050580945832,6.544197401911999,,,0.9071468209661674,8.879894114617272,6.583687426886392,8.975785837325162,5.583069187503203,5.805644808805559,5.593771123573257,6.828396145118779,9.165779814396478,10.053425801091063,,,,9.241183785644242,12.307427745208754,0.8876459866945856
2018,18Q4,2008-06-01,21.65977,282.40521,695.19849,,,2.461705610884445,7193.1221,714.87408,7907.9961,267.6853,334.74979,270.4407,932.91522,9629.502,23390.029,,,,10380.63,220947.8,2.428996743549147,3.0754566228645737,5.643342954457405,6.544197401911999,,,0.9008544474545948,8.880880584559932,6.572106415296377,8.975629691118915,5.589812036803409,5.813383357237254,5.600052850593628,6.838314328551379,9.172586790059349,10.060065099423545,,,,9.247696848519713,12.305681753505468,0.8874783093641951
2019,19Q1,2008-06-01,21.8636,284.1788,712.35419,,,2.506711232505732,7225.4829,711.31641,7936.7988,269.56079,337.5231,272.17319,941.77429,9694.7725,23544.82,,,,10449.08,221543.41,2.428609851339988,3.084823153544399,5.649603617525245,6.568575245586,,,0.9189716280607546,8.885369348117358,6.567117351907767,8.979265299141245,5.596793930775607,5.821633952414815,5.606438591611945,6.847765638647283,9.179342101697458,10.066661117713203,,,,9.254269215239848,12.308373831206685,0.8873190160157449
2019,19Q2,2008-06-01,22.06639,285.98318,712.35419,,,2.4908954086041,7230.5352,706.31812,7936.853,271.4852,340.3252,273.87079,950.9162,9760.9014,23700.58,,,,10519.55,221448.59,2.428113862516837,3.094055636431904,5.655932997901596,6.568575245586,,,0.9126422476844037,8.886068337309368,6.560065730906695,8.979272128067656,5.603907625917625,5.829901631071912,5.612656425821214,6.857425940892024,9.18614003169991,10.073254799397613,,,,9.260990709711397,12.307945742205312,0.8871147676977027
2019,19Q3,2008-06-01,22.27198,287.75241,712.35419,,,2.47558027402794,7243.6079,710.09949,7953.708,273.4231,343.15091,275.5488,960.17157,9826.3623,23857.34,,,,10589.85,222123.2,2.427891346933137,3.1033293861631,5.662100422892723,6.568575245586,,,0.9064748226932768,8.887874689984518,6.565405086979087,8.981393514005006,5.611020412308053,5.838170321252628,5.618764745393251,6.867111987243589,9.19282408361409,10.07984720578249,,,,9.267651274189188,12.310987461878817,0.8870231221684012
2019,19Q4,2008-06-01,22.48615,289.5228,712.35419,,,2.460442459108574,7264.6411,704.05328,7968.6938,275.43399,346.04529,277.26541,969.44623,9891.5303,24014.789,,,,10661.57,222212.41,2.427813318228424,3.1128995641227153,5.668234050388605,6.568575245586,,,0.9003411951973939,8.890774173545285,6.5568540351125,8.983275868766947,5.618347999158177,5.846569662445353,5.624975206290926,6.876725011566523,9.199434144699566,10.086425127885018,,,,9.274400966424986,12.311389005213139,0.8869909831854521
2020,20Q1,2008-06-01,22.70087,291.29929,729.89758,,,2.505662063234003,7296.4028,708.54181,8004.9448,277.41129,348.87451,279.00681,978.93231,9956.9189,24172.5,,,,10733.23,223631.41,2.427708836716547,3.1224032497441243,5.6743512266126075,6.592904222929416,,,0.9185529963168088,8.895136738563577,6.563209069386773,8.987814729716845,5.625501206403652,5.854712287340989,5.631236190125631,6.88646249815848,9.206022955331312,10.092970902357703,,,,9.281099815488854,12.317754484458346,0.8869479470263908
2020,20Q2,2008-06-01,22.91236,293.07291,729.89758,,,2.490498285904351,7323.957,708.52942,8032.4858,279.40781,351.7388,280.75381,988.26251,10022.1,24330.93,,,,10804.83,224470.91,2.427727721734966,3.131676502945301,5.6804214176520755,6.592904222929416,,,0.9124828052773408,8.898906034668483,6.563191582615835,8.991249323170212,5.632672399188096,5.862888854691549,5.63747816431899,6.895948360836871,9.212547933518183,10.099503659461337,,,,9.287748535360482,12.321501400931226,0.8869557259431541
2020,20Q3,2008-06-01,23.12635,294.84549,729.89758,,,2.475525672785431,7347.229,709.72241,8056.9512,281.41251,354.57959,282.48611,997.62628,10087.53,24490.289,,,,10876.99,226966.5,2.427778554314089,3.140972660072916,5.6864514564163535,6.592904222929416,,,0.9064527665130628,8.90207851431923,6.564873921754962,8.994290500913873,5.639821599982116,5.870932834171974,5.64362938123611,6.905378737242587,9.219055286551477,10.106031950611579,,,,9.294404827722277,12.332557708480458,0.886976664060102
