Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2013-12-01,6.98437,113.91428,321.12637,,,2.819017685930157,2495.7151,1511.2239,4006.939,117.28027,125.70387,79.40052,224.2478,3730.7859,9737.1064,,,,3523.251,164629.22,2.609934384066371
1980,80Q2,2013-12-01,7.04368,115.24792,324.07529,,,2.811983851856068,1946.5386,970.66998,2917.2085,118.08324,124.74565,82.13436,225.29874,3780.4336,9840.5,,,,3548.3103,117633.44,2.603008289842732
1980,80Q3,2013-12-01,7.1354,116.42616,326.67465,,,2.805852653733491,2976.989,1804.5607,4781.5498,119.50112,126.92233,83.61086,227.60547,3823.9795,9937.9004,,,,3592.5996,196475.34,2.598837258411035
1980,80Q4,2013-12-01,7.29201,117.47243,328.97125,,,2.800412403148552,2844.7578,2313.5454,5158.3032,122.07902,129.12234,85.76058,232.11067,3862.1604,10028.888,,,,3639.4111,218250.05,2.596704165886015
1981,81Q1,2013-12-01,7.42571,118.42782,331.04642,,,2.795343357667143,1922.5325,963.96564,2886.498,124.27245,114.06963,88.18947,236.83824,3896.4551,10113.749,,,,3686.1853,149443.73,2.595628267344849
1981,81Q2,2013-12-01,7.53325,119.33419,332.98154,,,2.790328069432574,1756.5583,1453.6484,3210.2068,126.02953,114.84466,90.08838,239.29367,3928.3428,10192.77,,,,3736.175,174772.72,2.594674273334802
1981,81Q3,2013-12-01,7.51428,120.22549,334.8421,,,2.785117365710051,1397.8701,1199.8035,2597.6736,125.37341,114.37597,92.15221,238.86818,3959.1042,10266.474,,,,3756.3333,141952.94,2.593130536953284
1981,81Q4,2013-12-01,7.51143,121.10176,336.63013,,,2.779729460579268,1171.0389,998.58258,2169.6216,124.65929,112.35178,93.98907,238.43314,3989.2295,10336.338,,,,3764.2092,118482.62,2.591061256315286
1982,82Q1,2013-12-01,7.46237,121.95441,338.33176,,,2.774247852127692,1023.5686,763.18469,1786.7533,123.17339,132.6217,95.11314,241.5728,4019.0098,10404.078,,,,3763.8718,77420.672,2.588716753066887
1982,82Q2,2013-12-01,7.33782,122.77481,339.93307,,,2.768752564145691,1097.2175,1187.6169,2284.8345,120.44691,130.45061,96.00536,242.94704,4048.7371,10471.41,,,,3759.0176,97861.547,2.586339824336828
1982,82Q3,2013-12-01,7.21774,123.56074,341.43628,,,2.763307179934339,1212.1998,1209.9479,2422.1477,118.32108,129.58559,97.60455,244.51495,4078.6543,10539.719,,,,3756.3145,104007.19,2.584116775967014
1982,82Q4,2013-12-01,7.17683,124.33593,342.90744,,,2.757911088130358,1615.0139,1547.2509,3162.2646,118.0494,130.60588,98.00086,247.631,4108.8096,10609.071,,,,3766.3496,135962.58,2.582030328200168
1983,83Q1,2013-12-01,7.12844,125.13082,344.42868,,,2.752548732598412,1864.6108,1155.9327,3020.5435,117.64945,125.18392,98.19905,249.02347,4139.2021,10679.202,,,,3792.8279,150117.03,2.580014636154151
1983,83Q2,2013-12-01,7.209,125.97604,346.08212,,,2.747205897248397,2098.0542,1819.646,3917.7002,119.3752,127.21484,99.24403,256.70328,4169.8315,10749.85,,,,3864.6194,194734.95,2.578005849876668
1983,83Q3,2013-12-01,7.37948,126.89524,347.93039,,,2.741871089884853,2026.8468,2070.8538,4097.7002,122.22301,129.5145,100.16616,260.815,4200.7222,10820.867,,,,3942.7312,203698.02,2.575953963344684
1983,83Q4,2013-12-01,7.50066,127.88351,349.95819,,,2.736538823496478,2066.4878,2105.5681,4172.0562,123.85062,130.63805,101.14879,267.16333,4231.9956,10892.587,,,,4021.1885,207394.0,2.573865388706926
1984,84Q1,2013-12-01,7.63264,128.92876,352.13077,,,2.731204193695805,2206.4702,1443.0087,3649.4788,125.65557,144.69122,102.27306,272.39166,4263.7988,10965.458,,,,4105.3101,222818.94,2.571757841856891
1984,84Q2,2013-12-01,7.77008,130.01878,354.41333,,,2.72586260231022,2014.5107,1487.2616,3501.7725,127.55859,144.27158,103.23176,278.45316,4296.2793,11039.93,,,,4175.2969,216061.44,2.569649044930575
1984,84Q3,2013-12-01,7.86886,131.14041,356.7688,,,2.720510024331936,1831.7598,1238.4288,3070.1885,128.67093,144.89223,104.03103,283.3678,4329.5181,11116.27,,,,4239.9976,187989.3,2.56755364990852
1984,84Q4,2013-12-01,7.9552,132.27647,359.15085,,,2.715152967115013,1823.2598,1307.3002,3130.5601,129.42049,146.06003,104.8903,286.62885,4363.3389,11194.014,,,,4295.1758,192666.28,2.565469759866693
1985,85Q1,2013-12-01,8.14152,133.40869,361.51077,,,2.709799264200855,2052.676,995.49554,3048.1716,131.80412,150.11978,105.55085,289.04584,4397.4985,11272.513,,,,4343.7397,196447.97,2.563392119406067
1985,85Q2,2013-12-01,8.24699,134.51865,363.79996,,,2.704457411667453,1996.9086,1048.7097,3045.6182,132.87833,146.48305,106.48019,293.96182,4431.7554,11351.12,,,,4390.6968,198522.06,2.56131464295164
1985,85Q3,2013-12-01,8.30714,135.59241,365.98199,,,2.699133306945426,2086.9946,1141.7748,3228.7693,133.28751,148.07314,107.20776,297.32776,4465.9492,11429.403,,,,4429.6499,211702.97,2.559232648683062
1985,85Q4,2013-12-01,8.42953,136.63461,368.06976,,,2.693825232128229,2083.4199,1058.0204,3141.4402,134.75729,148.81639,108.02975,301.12097,4500.2476,11507.797,,,,4473.9595,203787.03,2.557147522282996
