Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2015-09-01,7.75422,113.91428,321.12637,,,2.819017685930157,2495.72,1511.22,4006.94,116.97489,,78.51432,253.7351,3730.79,9737.11,,,,3523.32,164629.22,2.609932480788252
1980,80Q2,2015-09-01,7.7212,115.24792,324.0753,,,2.81198393862553,1946.54,970.67,2917.21,117.79771,,81.25055,254.98666,3780.43,9840.5,,,,3548.38,117633.44,2.603010768616269
1980,80Q3,2015-09-01,7.81787,116.42616,326.6747,,,2.805853083190238,2976.99,1804.56,4781.55,119.33895,,82.78262,257.57462,3823.98,9937.9,,,,3592.67,196475.34,2.598836814000073
1980,80Q4,2015-09-01,8.00812,117.47243,328.97125,,,2.800412403148552,2844.76,2313.55,5158.3,121.9687,,85.15289,262.66608,3862.16,10028.89,,,,3639.48,218250.05,2.596704952668973
1981,81Q1,2015-09-01,8.18994,118.42782,331.0464,,,2.795343188787905,1922.53,963.9656,2886.5,123.82773,,87.70145,267.99338,3896.46,10113.75,,,,3686.25,149443.73,2.595625259851249
1981,81Q2,2015-09-01,8.13732,119.33419,332.98154,,,2.790328069432574,1756.56,1453.65,3210.21,125.67162,,89.53458,270.85257,3928.34,10192.77,,,,3736.25,174772.72,2.594676122738867
1981,81Q3,2015-09-01,8.18722,120.22549,334.84213,,,2.785117615241161,1397.87,1199.8,2597.67,125.26509,,91.7418,270.38672,3959.1,10266.47,,,,3756.4,141952.94,2.593132277537824
1981,81Q4,2015-09-01,8.1384,121.10176,336.63013,,,2.779729460579268,1171.04,998.5825,2169.62,124.7173,,93.81956,269.71515,3989.23,10336.34,,,,3764.28,118482.62,2.591061432908105
1982,82Q1,2015-09-01,7.9737,121.9544,338.33176,,,2.774248079610083,1023.57,763.1846,1786.75,122.54764,,94.92144,273.3206,4019.01,10404.08,,,,3763.94,77420.67,2.588717121878273
1982,82Q2,2015-09-01,7.97291,122.77481,339.93307,,,2.768752564145691,1097.22,1187.62,2284.83,120.01078,,95.67485,274.93588,4048.74,10471.41,,,,3759.09,97861.55,2.586337971813453
1982,82Q3,2015-09-01,7.8659,123.56074,341.43628,,,2.763307179934339,1212.2,1209.95,2422.15,118.42589,,97.47112,276.71146,4078.65,10539.72,,,,3756.38,104007.19,2.584119745504027
1982,82Q4,2015-09-01,7.8008,124.33593,342.90744,,,2.757911088130358,1615.01,1547.25,3162.26,118.20026,,98.08104,280.27094,4108.81,10609.07,,,,3766.42,135962.58,2.582029833455429
1983,83Q1,2015-09-01,7.77353,125.13082,344.4287,,,2.752548892431137,1864.61,1155.93,3020.54,117.94545,,98.08277,281.85547,4139.2,10679.2,,,,3792.9,150117.03,2.58001546192501
1983,83Q2,2015-09-01,7.88389,125.97604,346.08212,,,2.747205897248397,2098.05,1819.65,3917.7,119.18173,,99.23919,290.6103,4169.83,10749.85,,,,3864.69,194734.95,2.578006777254708
1983,83Q3,2015-09-01,8.06319,126.89524,347.9304,,,2.741871168690015,2026.85,2070.85,4097.7,121.46394,,100.25109,295.16736,4200.72,10820.87,,,,3942.81,203698.02,2.575956026585918
1983,83Q4,2015-09-01,8.30298,127.88351,349.95822,,,2.736539058084971,2066.49,2105.57,4172.06,123.64481,,101.16099,302.15393,4232.0,10892.59,,,,4021.26,207394.0,2.573863421550095
1984,84Q1,2015-09-01,8.51499,128.92876,352.13077,,,2.731204193695805,2206.47,1443.01,3649.48,125.7334,,102.31935,308.49457,4263.8,10965.46,,,,4105.39,222818.94,2.571757587128852
1984,84Q2,2015-09-01,8.69319,130.01878,354.41333,,,2.72586260231022,2014.51,1487.26,3501.77,127.28746,,103.38992,315.0743,4296.28,11039.93,,,,4175.38,216061.44,2.56964862625341
1984,84Q3,2015-09-01,8.76069,131.14041,356.7688,,,2.720510024331936,1831.76,1238.43,3070.19,128.16856,,104.30115,320.46722,4329.52,11116.27,,,,4240.08,187989.3,2.567552523143443
1984,84Q4,2015-09-01,8.84661,132.27647,359.15085,,,2.715152967115013,1823.26,1307.3,3130.56,129.2005,,105.10728,324.3584,4363.34,11194.01,,,,4295.26,192666.28,2.565468196381671
1985,85Q1,2015-09-01,9.06601,133.40869,361.51077,,,2.709799264200855,2052.68,995.4955,3048.17,131.65118,,105.73254,327.30118,4397.5,11272.51,,,,4343.82,196447.97,2.563390562819784
1985,85Q2,2015-09-01,9.16704,134.51865,363.79996,,,2.704457411667453,1996.91,1048.71,3045.62,132.57121,,106.79173,332.89703,4431.76,11351.12,,,,4390.78,198522.06,2.561311984403488
1985,85Q3,2015-09-01,9.30797,135.5924,365.98196,,,2.699133284756373,2086.99,1141.77,3228.77,133.04228,,107.61769,336.3166,4465.95,11429.4,,,,4429.73,211702.97,2.559231518489907
1985,85Q4,2015-09-01,9.43433,136.63461,368.06973,,,2.693825012564532,2083.42,1058.02,3141.44,134.50021,,108.40391,340.4743,4500.25,11507.8,,,,4474.04,203787.03,2.557146825176379
1986,86Q1,2015-09-01,9.37859,137.65456,370.08835,,,2.688529533638406,2051.51,817.4106,2868.92,133.00253,,108.67543,343.90942,4534.9,11586.95,,,,4521.69,199792.45,2.555061853624116
1986,86Q2,2015-09-01,9.40548,138.66159,372.06296,,,2.683244581285993,2202.64,754.7928,2957.43,133.1787,,108.34258,345.60236,4570.15,11667.51,,,,4567.85,200336.94,2.552981849611063
1986,86Q3,2015-09-01,9.58356,139.66568,374.02,,,2.677966412364154,2144.31,695.4017,2839.71,134.84682,,108.8009,350.0115,4606.14,11749.82,,,,4623.82,190484.98,2.550903793631978
1986,86Q4,2015-09-01,9.66049,140.67906,375.99136,,,2.672688884898719,2161.54,696.3949,2857.94,135.94809,,109.45323,356.8207,4642.53,11833.01,,,,4681.75,191485.63,2.548827902027559
1987,87Q1,2015-09-01,9.79387,141.71465,378.01016,,,2.6674035464929,2621.78,859.4235,3481.21,137.86873,,110.64287,362.80835,4678.87,11915.89,,,,4747.39,196520.8,2.546745261142113
