Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld
1980,80Q1,2006-09-01,7.00507,113.91602,324.07529,,,2.844861416331083,2495.7151,1575.9137,4071.6287,117.13034,,78.23878,199.14635,3730.7859,9737.1064,,,,3531.1504,167978.42,2.609934384066371
1980,80Q2,2006-09-01,7.10773,115.24792,324.07529,,,2.811983851856068,1946.5386,1324.3649,3270.9033,117.93311,,80.80572,201.64906,3780.4336,9840.5,,,,3556.2581,135945.39,2.603008289842732
1980,80Q3,2006-09-01,7.24296,116.42457,324.07529,,,2.783564414281281,2976.9888,1850.4351,4827.4238,119.19476,,82.3223,205.75201,3823.9795,9937.9004,,,,3600.6692,198850.41,2.598837258411035
1980,80Q4,2006-09-01,7.46832,117.47038,324.07529,,,2.75878302257982,2844.7578,1849.2864,4694.0439,121.84753,,84.73544,212.23289,3862.1604,10028.888,,,,3647.5803,194213.8,2.596704165886015
1981,81Q1,2006-09-01,7.66879,118.42653,332.983,,,2.81172639272636,1922.5325,1370.7137,3293.2461,124.09394,,87.32362,218.32764,3896.4551,10113.749,,,,3694.4529,176586.59,2.595628267344849
1981,81Q2,2006-09-01,7.83931,119.33418,332.983,,,2.790340537807357,1756.5583,1294.8639,3051.4224,125.86584,,89.2153,222.3819,3928.3428,10192.77,,,,3744.5491,164176.8,2.594674273334802
1981,81Q3,2006-09-01,7.88442,120.22626,332.983,,,2.769636184307821,1397.8701,1042.9342,2440.8044,125.02808,,91.36267,225.77975,3959.1042,10266.474,,,,3764.7654,131484.84,2.593130536953284
1981,81Q4,2006-09-01,7.98966,121.10265,332.983,,,2.749593010557573,1171.0389,907.48828,2078.5273,124.47013,,93.34745,229.36256,3989.2295,10336.338,,,,3772.657,112403.77,2.591061256315286
1982,82Q1,2006-09-01,8.03597,121.95496,339.93399,,,2.787373223688483,1023.5685,985.33447,2008.9031,122.9753,,94.5863,232.73776,4019.0098,10404.078,,,,3772.3135,86360.461,2.588716753066887
1982,82Q2,2006-09-01,8.00269,122.77481,339.93399,,,2.76876005753949,1097.2175,1127.3411,2224.5586,120.28021,,95.44804,237.39966,4048.7371,10471.41,,,,3767.446,95435.938,2.586339824336828
1982,82Q3,2006-09-01,7.90588,123.5603,339.93399,,,2.75115866504047,1212.1998,1218.8177,2431.0176,118.00165,,97.12473,240.59697,4078.6543,10539.719,,,,3764.7415,104364.14,2.584116775967014
1982,82Q4,2006-09-01,7.85761,124.33539,339.93399,,,2.734008314125206,1615.0139,1376.5061,2991.52,117.89143,,97.60139,243.53188,4108.8096,10609.071,,,,3774.8047,129091.47,2.582030328200168
1983,83Q1,2006-09-01,7.78673,125.13048,346.08401,,,2.765785042940776,1864.6108,1540.3792,3404.99,117.44616,,97.90076,244.30553,4139.2021,10679.202,,,,3801.334,169246.05,2.580014636154151
1983,83Q2,2006-09-01,7.86201,125.97605,346.08401,,,2.747220682026464,2098.0542,1804.396,3902.4502,119.18978,,98.93168,251.47797,4169.8315,10749.85,,,,3873.2839,193976.14,2.578005849876668
1983,83Q3,2006-09-01,7.99146,126.89546,346.08401,,,2.727315933919149,2026.8468,1960.7883,3987.635,121.91656,,99.98462,253.99712,4200.7222,10820.867,,,,3951.5742,198221.47,2.575953963344684
1983,83Q4,2006-09-01,8.04871,127.88373,346.08401,,,2.706239566205959,2066.488,1846.4369,3912.9248,123.69633,,101.23502,257.42035,4231.9956,10892.587,,,,4030.2214,194500.34,2.573865388706926
1984,84Q1,2006-09-01,8.10279,128.92883,354.41501,,,2.748919772249542,2206.4702,1443.0043,3649.4744,125.42515,,102.64719,259.89194,4263.7988,10965.458,,,,4114.5151,222818.58,2.571757841856891
1984,84Q2,2006-09-01,8.16993,130.01878,354.41501,,,2.725875523520525,2014.5107,1487.2571,3501.7678,127.34058,,103.77312,263.19464,4296.2793,11039.93,,,,4184.6548,216061.08,2.569649044930575
1984,84Q3,2006-09-01,8.19333,131.14049,354.41501,,,2.702559750996813,1831.7598,1239.0819,3070.8418,128.37471,,104.83436,266.17847,4329.5181,11116.27,,,,4249.5054,188037.84,2.56755364990852
1984,84Q4,2006-09-01,8.22077,132.27661,354.41501,,,2.679347543000989,1823.2598,1306.6572,3129.917,129.26434,,105.93281,268.35355,4363.3389,11194.014,,,,4304.8345,192618.45,2.565469759866693
1985,85Q1,2006-09-01,8.33771,133.4088,363.79901,,,2.726949121797063,2052.676,994.88031,3047.5564,131.55243,,107.18966,269.63516,4397.4985,11272.513,,,,4353.4766,196391.16,2.563392119406067
1985,85Q2,2006-09-01,8.37787,134.51865,363.79901,,,2.704450349449686,1996.9086,1048.781,3045.6895,132.6328,,108.46112,273.28979,4431.7554,11351.12,,,,4400.5254,198528.66,2.56131464295164
1985,85Q3,2006-09-01,8.38556,135.59238,363.79901,,,2.683034326855241,2086.9946,1142.8789,3229.8735,133.00192,,109.4521,276.08337,4465.9492,11429.403,,,,4439.5747,211804.92,2.559232648683062
1985,85Q4,2006-09-01,8.48476,136.63464,363.79901,,,2.662567925673899,2083.4197,1057.46,3140.8796,134.61258,,110.86977,279.96942,4500.2476,11507.797,,,,4484.0786,203735.28,2.557147522282996
1986,86Q1,2006-09-01,8.38715,137.65463,372.06299,,,2.702873052653587,2051.51,817.15259,2868.6626,133.10176,,111.76898,282.85553,4534.8984,11586.949,,,,4531.6943,199762.69,2.555062534587324
1986,86Q2,2006-09-01,8.39217,138.66158,372.06299,,,2.683244991150397,2202.6389,754.24005,2956.8789,133.21777,,111.59077,284.62335,4570.1519,11667.51,,,,4577.9556,200273.16,2.552980788231569
1986,86Q3,2006-09-01,8.44351,139.66536,372.06299,,,2.663960412231065,2144.3083,695.59271,2839.9011,134.54729,,112.29261,286.85876,4606.1396,11749.822,,,,4634.0962,190507.02,2.550904449357114
1986,86Q4,2006-09-01,8.48231,140.67851,372.06299,,,2.644774884237827,2161.5425,697.01447,2858.5569,136.18346,,112.77459,289.64215,4642.5293,11833.011,,,,4692.3765,191557.11,2.548828501739343
1987,87Q1,2006-09-01,8.5407,141.71417,380.10999,,,2.6822299421434,2621.7834,858.09308,3479.8765,138.1259,,113.80865,291.94284,4678.8706,11915.891,,,,4757.791,196409.98,2.546745148284289
1987,87Q2,2006-09-01,8.63255,142.78548,380.10999,,,2.662105348527035,2363.0598,794.81641,3157.8762,140.6028,,114.77276,293.25287,4714.7139,11997.28,,,,4829.5435,178810.41,2.544646452460244
1987,87Q3,2006-09-01,8.69635,143.90033,380.10999,,,2.641481016756528,2297.8032,796.35974,3094.1631,142.39812,,115.52711,295.75003,4749.7349,12076.343,,,,4895.7476,175829.23,2.542529899931889
1987,87Q4,2006-09-01,8.69271,145.04538,380.10999,,,2.620628040686301,2213.3533,702.7309,2916.0842,142.83313,,116.00304,302.06433,4784.1099,12153.623,,,,4950.0776,164006.36,2.54041467567457
1988,88Q1,2006-09-01,8.81824,146.20195,389.16299,,,2.661818053726369,2434.0969,1854.6594,4288.7563,145.37494,,116.30917,300.26294,4818.1401,12230.012,,,,4992.4878,167960.3,2.538326355433293
1988,88Q2,2006-09-01,8.93656,147.35146,389.16299,,,2.641052827030014,2351.8872,1936.6304,4288.5176,147.80916,,117.02415,303.89786,4852.1274,12306.4,,,,5043.7295,168089.78,2.536289545901041
1988,88Q3,2006-09-01,9.0701,148.48293,389.16299,,,2.620927469575122,2433.0459,851.77783,3284.8237,149.95131,,118.32963,308.34818,4886.459,12383.803,,,,5101.1685,171326.84,2.534310223415361
1988,88Q4,2006-09-01,9.18887,149.61644,389.16299,,,2.60107104540116,2672.9692,528.93201,3201.9014,151.28084,,120.03535,312.36804,4921.8667,12463.732,,,,5171.3657,175011.06,2.532318073547177
1989,89Q1,2006-09-01,9.36605,150.77979,398.233,,,2.641156351259012,2351.9949,355.69846,2707.6934,153.57585,,121.81216,314.26584,4959.1699,12547.826,,,,5213.6738,177458.88,2.530227084980492
1989,89Q2,2006-09-01,9.48917,152.00076,398.233,,,2.619940847664183,2389.7041,501.34912,2891.0532,154.9911,,124.1775,314.75699,4999.186,12637.72,,,,5249.8315,174287.39,2.527955551163729
1989,89Q3,2006-09-01,9.56246,153.28928,398.233,,,2.597918132305142,2290.3396,1542.6741,3833.0137,155.82523,,125.26878,317.86917,5042.2646,12734.195,,,,5295.9136,148671.34,2.525491224716767
1989,89Q4,2006-09-01,9.60802,154.5838,398.233,,,2.576162573309752,2927.9617,1032.2783,3960.24,156.45457,,126.31171,323.50555,5086.8789,12834.614,,,,5329.4229,159522.39,2.523082277425555
1990,90Q1,2006-09-01,9.65025,155.80487,407.75601,,,2.617094125491713,2155.762,620.50568,2776.2676,157.02983,181.9787,128.22186,326.98846,5131.0308,12935.482,,,,5384.4331,154517.47,2.52102988740586
1990,90Q2,2006-09-01,9.58449,156.87308,407.75601,,,2.599273310627929,2002.6567,412.38242,2415.0393,155.84953,178.89708,129.25848,329.69025,5172.7246,13033.308,,,,5401.8999,128435.89,2.519621477625158
1990,90Q3,2006-09-01,9.63131,157.73692,407.75601,,,2.585038493207551,1959.5737,131.59518,2091.1689,156.08698,182.56232,131.30409,331.07172,5210.4453,13125.306,,,,5393.1001,117456.24,2.519037288425233
1990,90Q4,2006-09-01,9.58207,158.4566,407.75601,,,2.573297735783804,1834.0071,2023.5167,3857.5237,154.3248,180.94928,133.43556,330.21545,5244.6064,13211.539,,,,5371.6001,104978.38,2.519071593246731
1991,91Q1,2006-09-01,9.54306,159.12022,415.13599,,,2.608945550728877,1852.0127,95.33089,1947.3436,152.73634,180.66132,134.37805,329.51044,5276.1045,13292.778,,,,5317.9668,91423.758,2.519430386566452
1991,91Q2,2006-09-01,9.54811,159.8159,415.13599,,,2.597588788099307,2154.6458,265.27127,2419.917,151.8591,179.91582,135.12759,330.98169,5305.8345,13369.798,,,,5287.3003,101065.09,2.51982944435979
1991,91Q3,2006-09-01,9.51017,160.6058,415.13599,,,2.584813188564797,1869.6761,1897.9408,3767.6169,150.42274,179.52783,136.21297,330.40454,5334.5649,13443.36,,,,5288.1001,92999.477,2.520048073648893
1991,91Q4,2006-09-01,9.51415,161.44826,415.13599,,,2.571325265444174,2087.6663,133.45694,2221.123,149.79433,179.64998,137.51337,331.68732,5362.5513,13514.193,,,,5285.8335,95743.68,2.520105122350997
1992,92Q1,2006-09-01,9.50892,162.27567,423.17099,,,2.607729119220398,1797.6443,89.9996,1887.6439,149.03429,177.66522,138.62337,333.14868,5389.9219,13583.018,,,,5316.1665,101673.05,2.520076960669875
1992,92Q2,2006-09-01,9.56147,163.02039,423.17099,,,2.595816327025104,2476.3213,53.05204,2529.3735,149.17455,177.86182,139.86418,335.95776,5416.8042,13650.553,,,,5333.9331,96647.867,2.520038106601675
1992,92Q3,2006-09-01,9.56482,163.63937,423.17099,,,2.585997428369469,2378.8638,114.5909,2493.4546,149.03935,177.20869,141.02396,341.21857,5443.3901,13717.596,,,,5360.2329,99945.406,2.520046468835662
1992,92Q4,2006-09-01,9.64497,164.18791,423.17099,,,2.577357796929141,2379.1716,106.35748,2485.5293,150.61842,178.24913,142.25838,355.6181,5470.1294,13785.257,,,,5425.0332,109821.69,2.520097056570545
1993,93Q1,2006-09-01,9.72101,164.74583,429.224,,,2.605370952333057,2230.7361,50.25821,2280.9944,152.13759,181.56395,143.29916,342.61697,5497.5352,13854.724,,,,5487.2329,104277.99,2.520170130061195
1993,93Q2,2006-09-01,9.72156,165.39297,429.224,,,2.595176808300861,2433.0669,69.93562,2503.0024,152.46892,181.07124,144.3403,353.10278,5526.1211,13927.185,,,,5556.9331,112026.91,2.520246072783312
1993,93Q3,2006-09-01,9.71915,166.1869,429.224,,,2.582778787016305,2499.9158,21.69895,2521.6147,152.69528,179.53003,144.94508,354.90552,5556.1978,14003.338,,,,5594.6997,114551.23,2.520309482142626
1993,93Q4,2006-09-01,9.80886,167.09612,429.224,,,2.568725114622649,3184.2815,130.10724,3314.3887,154.30475,181.63487,145.98087,362.11096,5587.2646,14081.93,,,,5648.5664,129555.87,2.520362110647131
1994,94Q1,2006-09-01,9.92582,168.06682,438.48001,,,2.608962375797911,2946.741,66.95653,3013.6975,156.33704,180.4543,146.56358,358.31244,5618.6182,14161.213,,,,5707.1333,130594.16,2.520408487624235
1994,94Q2,2006-09-01,10.07516,169.0452,438.48001,,,2.593862529075064,2423.6021,135.31241,2558.9146,158.882,182.48686,147.24248,369.65332,5649.5552,14239.444,,,,5776.0,121684.11,2.520453999635228
1994,94Q3,2006-09-01,10.25418,169.98601,438.48001,,,2.579506454678241,2677.3911,116.86356,2794.2546,162.02704,186.11761,148.40988,369.84387,5679.5659,14315.362,,,,5829.0996,132223.14,2.520502843359913
1994,94Q4,2006-09-01,10.2233,170.87816,438.48001,,,2.566038925044605,2240.2651,124.86753,2365.1328,161.99551,185.61084,149.06725,371.76129,5708.917,14389.638,,,,5885.4668,129906.6,2.520554774224253
1995,95Q1,2006-09-01,10.20093,171.71904,447.18201,,,2.60414925450317,2223.3767,210.11156,2433.4883,162.08601,184.83411,149.94876,375.38898,5738.0688,14463.424,,,,5932.7329,124168.27,2.520608327317372
1995,95Q2,2006-09-01,10.22254,172.50612,447.18201,,,2.592267509117937,2025.2902,173.86752,2199.1577,162.87608,184.81006,150.95703,377.11389,5767.4829,14537.875,,,,5971.8672,117954.39,2.520662003176464
1995,95Q3,2006-09-01,10.2713,173.24306,447.18201,,,2.581240541468155,2033.5599,219.02658,2252.5864,163.17261,185.39458,151.72649,380.74033,5797.5439,14613.956,,,,6009.6665,120902.16,2.520715022097547
1995,95Q4,2006-09-01,10.45056,173.95859,447.18201,,,2.57062333052941,2461.7732,112.99441,2574.7676,164.55232,186.00063,152.78665,386.44345,5828.3369,14691.881,,,,6069.8667,128587.17,2.520767287834716
1996,96Q1,2006-09-01,10.5926,174.6877,454.51199,,,2.601854566749691,2398.4368,69.91964,2468.3564,165.35072,186.97411,154.3647,391.69211,5859.8706,14771.674,,,,6114.1333,123438.36,2.520819145733355
1996,96Q2,2006-09-01,10.72169,175.46539,454.51199,,,2.590322741140005,2389.1213,80.89445,2470.0159,165.95575,188.06465,155.9135,397.31412,5892.1548,14853.36,,,,6148.0337,123476.41,2.520870632930418
1996,96Q3,2006-09-01,10.80093,176.31528,454.51199,,,2.577836645808577,2656.8984,214.11749,2871.0159,166.93925,188.35918,156.57982,401.82028,5925.1167,14936.759,,,,6204.1001,130903.34,2.520922330525575
1996,96Q4,2006-09-01,10.78511,177.2155,454.51199,,,2.564741740987668,2571.542,123.06848,2694.6106,167.6505,189.95686,157.21114,403.57492,5958.3555,15020.86,,,,6265.3335,122261.86,2.520974117774611
1997,97Q1,2006-09-01,10.76596,178.1328,463.51901,,,2.602098041461202,2422.3733,94.94098,2517.3142,168.29781,189.47365,157.4527,408.98975,5991.3882,15104.447,,,,6320.5664,134955.03,2.521026262327652
1997,97Q2,2006-09-01,10.81862,179.03398,463.51901,,,2.58900019985033,2627.644,38.03992,2665.6841,170.06535,190.97343,157.11723,412.60394,6023.7324,15186.304,,,,6387.6997,131229.83,2.521078791614316
1997,97Q3,2006-09-01,10.91533,179.8914,463.51901,,,2.576660196096089,2594.49,1312.3545,3906.8445,171.52974,192.29366,157.62764,416.96976,6054.9951,15265.438,,,,6451.6665,135816.41,2.521131354837925
1997,97Q4,2006-09-01,11.01297,180.70003,463.51901,,,2.565129679281182,2935.4917,1422.6646,4358.1563,171.94368,191.57884,158.66943,420.27646,6085.1431,15341.766,,,,6495.4663,133958.73,2.521184095079046
1998,98Q1,2006-09-01,11.26484,181.46045,471.44998,,,2.598086690515757,2887.7302,472.50079,3360.231,174.77258,193.61018,159.20287,427.5036,6114.2339,15415.427,,,,6565.8667,140666.88,2.521236061970086
1998,98Q2,2006-09-01,11.37864,182.17323,471.44998,,,2.587921287886261,2836.8044,46.39349,2883.198,175.46965,194.5144,159.92738,432.71652,6142.3237,15486.56,,,,6600.2671,138268.73,2.521286854354485
1998,98Q3,2006-09-01,11.45416,182.84337,471.44998,,,2.57843628675188,2817.1523,90.3895,2907.5417,176.09576,196.19695,160.94359,437.9613,6169.5361,15555.48,,,,6654.1001,153695.0,2.52133705806503
1998,98Q4,2006-09-01,11.61312,183.4935,471.44998,,,2.569300710924365,2950.312,1190.7161,4141.0283,178.55391,198.33827,161.89781,444.2226,6196.2559,15623.16,,,,6723.2671,161781.41,2.521387149294463
