Year,Quarter/Year,Date,Gross Metro Product,Total Households,Total Population,Total Real Personal Income,Disposable Real Pers Income,Persons Per Household,Res SF Permits,Res MF Permits,Total Res Permits,Employment Tot Non Agric,Total Employed,CPI Index,Fla - Gross State Product,Fla - Nbr of Households,Fla - Total Population,Fla -Total Real Personal Income,Fla - Dis Real Personal Income,Fla Total RealPers Inc per Hsld,Fla - Emplymt Tot NonAgricultur,Fla - Tot Resid Permits,Fla - Persons Per Hsld,ln_Gross Metro Product,ln_Total Households,ln_Total Population,ln_Total Real Personal Income,ln_Disposable Real Pers Income,ln_Persons Per Household,ln_Res SF Permits,ln_Res MF Permits,ln_Total Res Permits,ln_Employment Tot Non Agric,ln_Total Employed,ln_CPI Index,ln_Fla - Gross State Product,ln_Fla - Nbr of Households,ln_Fla - Total Population,ln_Fla -Total Real Personal Income,ln_Fla - Dis Real Personal Income,ln_Fla Total RealPers Inc per Hsld,ln_Fla - Emplymt Tot NonAgricultur,ln_Fla - Tot Resid Permits,ln_Fla - Persons Per Hsld
1980,80Q1,2010-01-01,6.97411,113.91428,321.12637,,,2.819017685930157,2495.7151,1575.9137,4071.6287,117.23386,,79.31405,204.72775,3730.7859,9737.1064,,,,3526.9365,167978.42,2.609934384066371,1.9422047209997313,4.735446235728911,5.771834721672407,,,1.0363884859434964,7.822330580346348,7.362590510035253,8.311798370379357,4.764170743266905,,4.373415288230848,5.321681047719594,8.224374187495293,9.18369926830942,,,,8.1681849261046,12.03159079775373,0.9593250808141263
1980,80Q2,2010-01-01,7.04839,115.24792,324.07529,,,2.811983851856068,1946.5386,1324.3649,3270.9033,118.03359,,82.05959,204.10736,3780.4336,9840.5,,,,3552.0222,135945.39,2.603008289842732,1.9527992219497272,4.747085633991553,5.7809758653402925,,,1.0338902313487393,7.573807997318826,7.1886883027546915,8.09282146427657,4.770969244974354,,4.40744569065742,5.3186461299201575,8.237593991029769,9.194261801763492,,,,8.17527235409253,11.820008539960115,0.9566678107337236
1980,80Q3,2010-01-01,7.14149,116.42616,326.67465,,,2.805852653733491,2976.9888,1850.4351,4827.4238,119.30056,,83.54187,208.04231,3823.9795,9937.9004,,,,3596.3574,198850.41,2.598837258411035,1.9659214380535153,4.757257252314618,5.788964721473396,,,1.0317074691587778,7.998667598832012,7.523176079608918,8.48206822961051,4.78164602314147,,4.425347943304974,5.337741472477143,8.249046913278262,9.204111049974793,,,,8.18767677886195,12.200308112489381,0.9550641366965317
1980,80Q4,2010-01-01,7.28549,117.47243,328.97125,,,2.800412403148552,2844.7578,1849.2864,4694.0439,121.95583,,85.70009,213.01532,3862.1604,10028.888,,,,3643.218,194213.8,2.596704165886015,1.9858846988814403,4.7662036677544695,5.795970360928754,,,1.0297666931742853,7.95323321112632,7.522555113929792,8.454049728731956,4.803658929997301,,4.450853875778212,5.361364088005584,8.25898199501051,9.21322500741193,,,,8.200622636008733,12.176714893076767,0.9542430124014211
1981,81Q1,2010-01-01,7.40644,118.42782,331.04642,,,2.795343357667143,1922.5325,1370.7137,3293.2461,124.20414,,88.13989,215.53148,3896.4551,10113.749,,,,3690.041,176586.59,2.595628267344849,2.002349892014785,4.7743036610658836,5.802258607235959,,,1.0279549461700757,7.5613986063084315,7.223086832080507,8.099629013868743,4.821926502277169,,4.47892521139854,5.373106977761632,8.267822470055412,9.221651064246752,,,,8.213392848083956,12.081566629954004,0.9538285941913394
1981,81Q2,2010-01-01,7.50153,119.33419,332.98154,,,2.790328069432574,1756.5583,1294.8639,3051.4224,125.97142,,90.04692,215.90663,3928.3428,10192.77,,,,3740.083,164176.8,2.594674273334802,2.0151069997370943,4.7819278764777735,5.808087053008408,,,1.0261591765306348,7.471111662159911,7.1661608720855146,8.023363121544863,4.836055055825882,,4.500330867816588,5.374846045710678,8.275972936542239,9.229433924408777,,,,8.226863082675697,12.008699174909532,0.9534609878665392
1981,81Q3,2010-01-01,7.46523,120.22549,334.8421,,,2.785117365710051,1397.8701,1042.9342,2440.8044,125.14056,,92.11929,219.03305,3959.1042,10266.474,,,,3760.2625,131484.84,2.593130536953284,2.0102562409652824,4.789369062846832,5.8136590774243215,,,1.024290014577489,7.242705000021633,6.949793365762366,7.8000829360884785,4.829437585548218,,4.523084367584528,5.3892226316722525,8.283773066537494,9.236638913883702,,,,8.232244047776856,11.786646838783007,0.9528658473462092
1981,81Q4,2010-01-01,7.43915,121.10176,336.63013,,,2.779729460579268,1171.0389,907.48828,2078.5273,124.58022,,93.96341,218.51453,3989.2295,10336.338,,,,3768.1467,112403.77,2.591061256315286,2.0067565950064514,4.7966311838968725,5.818984790525483,,,1.022353606628611,7.065646582516501,6.810680651455061,7.639414893078411,4.824949845757977,,4.542905451171338,5.386852511180529,8.29135338346678,9.243420926726099,,,,8.234338568059398,11.62985275680451,0.9520675432593199
1982,82Q1,2010-01-01,7.3668,121.95441,338.33173,,,2.774247606134129,1023.5685,985.33447,2008.9031,123.08456,,95.09257,217.40047,4019.0098,10404.078,,,,3767.8088,86360.461,2.588716753066887,1.9969834192393139,4.803647286369711,5.8240268638802934,,,1.0203795775105828,6.93105033007237,6.892981146985244,7.6053441306999705,4.812871598841315,,4.554850838213157,5.381741136598295,8.298790832863745,9.249953123656933,,,,8.234248891308992,11.366285222733996,0.9511622907931875
1982,82Q2,2010-01-01,7.22012,122.77481,339.93307,,,2.768752564145691,1097.2175,1127.3411,2224.5586,120.38053,,95.98862,218.81882,4048.7371,10471.41,,,,3762.95,95435.938,2.586339824336828,1.9768715732652309,4.810351864377786,5.828748745290947,,,1.0183968809131612,7.000532708626373,7.027617130181231,7.707313792897552,4.790657808834638,,4.564229642774551,5.388244081474009,8.306160284311893,9.256403965284433,,,,8.232958503234366,11.466210495094897,0.9502436809725396
