Year,Quarter/Year,"GrossMetroProduct_Gross Metro Product: Total, (Bil. Chained 2017 $- SAAR)",GrossMetroProduct_% Change Between ,GrossMetroProduct_Dec,"TotalHouseholds_Number of Households, (Ths.)",TotalHouseholds_% Change Between ,TotalHouseholds_TY's Fcst,TotalPopulation_Total Population- (Ths. #- NSA),TotalPopulation_% Change Between ,TotalPopulation_TY's Fcst,TotalRealPersonalIncome_Income: Total Personal- (Mil. 2017 $- SAAR),TotalRealPersonalIncome_% Change Between ,TotalRealPersonalIncome_TY's Fcst,DisposableRealPersIncome_ Disposable Personal Income- (Mil. Ch. 2017 USD- SAAR),DisposableRealPersIncome_% Change Between ,DisposableRealPersIncome_TY's Fcst,PersonsPerHousehold_Persons per Household,PersonsPerHousehold_% Change Between ,PersonsPerHousehold_TY's Fcst,ResSFPermits_Permits: Residential - Single-Family- (#- SAAR),ResSFPermits_% Change Between ,ResSFPermits_TY's Fcst,ResMFPermits_Permits: Residential - Multifamily- (#- SAAR),ResMFPermits_% Change Between ,ResMFPermits_TY's Fcst,TotalResPermits_Permits: Residential - Total- (#- SAAR),TotalResPermits_% Change Between ,TotalResPermits_TY's Fcst,"ExistingSFHomeSales_Existing Single-Family Home Sales, (Ths., SAAR)",ExistingSFHomeSales_% Change Between ,"EmploymentTotNonAgric_Employment: Total Non-Agricultural, (Ths., SA)",EmploymentTotNonAgric_% Change Between ,EmploymentTotNonAgric_TY's Fcst,"TotalEmployed_Household Survey: Total Employed, (Ths., SA)",TotalEmployed_% Change Between ,TotalEmployed_TY's Fcst,"CPIIndex_CPI: Total - All Urban Consumers, (Index 1982-84=100, SA)",CPIIndex_% Change Between ,CPIIndex_TY's Fcst,FlaGrossStateProduct_Total- (Bil. Ch. 2017 USD- SAAR),FlaGrossStateProduct_% Change Between ,FlaGrossStateProduct_TY's Fcst,"FlaNbrOfHouseholds_ Households, (Ths., #)",FlaNbrOfHouseholds_% Change Between ,FlaNbrOfHouseholds_TY's Fcst,"FlaTotalPopulation_ Population: Total, (Ths., #)",FlaTotalPopulation_% Change Between ,FlaTotalPopulation_TY's Fcst,FlaTotalRealPersonalIncome_ Real Personal Income- (Mil. Ch. 2017 USD- SAAR),FlaTotalRealPersonalIncome_% Change Between ,FlaTotalRealPersonalIncome_TY's Fcst,FlaDisRealPersonalIncome_Disposable Personal Income- (Mil.  2017$- SAAR),FlaDisRealPersonalIncome_% Change Between ,FlaDisRealPersonalIncome_TY's Fcst,FlaTotalRealPersIncPerHsld_ Income: Total Personal per Household,FlaTotalRealPersIncPerHsld_% Change Between ,FlaTotalRealPersIncPerHsld_TY's Fcst,"FlaEmplymtTotNonAgricultur_ Employment: Total Nonagricultural, (Ths., SA)",FlaEmplymtTotNonAgricultur_% Change Between ,FlaEmplymtTotNonAgricultur_TY's Fcst,"FlaTotResidPermits_ Permits: Total Residential, (#,  SAAR)",FlaTotResidPermits_3,FlaTotResidPermits_TY's Fcst,FlaPersonsPerHsld_Persons per Household
2001,01Q3,18.37722,0.007991101130843208,0.007787128425102601,191.57369,0,0.003600308120367303,494.85143,0,0.003924474179719378,16913.5,0.0006293608739158499,0.003484413997674567,14974.679,0.001189083776350882,0.03273349139264566,2.583086591901007,0,0.0003230031484935448,3715.8108,0,-0.02096408120046235,2410.2355,0,18.63635796304017,6126.0463,0,0.5635164039986618,7.70919,0.002694944507815045,181.36667,0,0.005730166464513298,181.36667,0,0.005730166464513298,178.32789,0.007833934491658024,0.004558619615460057,718.94135,0.005049590941502564,0.004201283999124585,6540.9729,0,0.005356770872278946,16440.374,0,0.005099234173379063,661531.72,0,0.0005194284447993302,590939.8,-3.384439366805766e-08,0.02478329304738562,101.1365939155626,0,-0.004811567960379335,7160.7667,-0.000985876722328365,0.0003539141424742689,169994.56,0,0.04154353849517992,2.513444750703676
2001,01Q4,18.59711,0.009422743006083012,0.01196535711059668,192.3077,0,0.003831476023664899,496.89159,0,0.00412277276838427,16950.094,0.0005882481768586382,0.002163597126555767,14811.357,0.0008675868759290587,-0.01090654430722689,2.583836164646554,0,0.0002901849082013293,4235.8034,0,0.1399405481032564,132.55415,0,-0.9450036521327481,4368.3575,0,-0.2869205869371245,7.98851,0.002498556835579578,181.23333,0,-0.0007351957225658056,181.23333,0,-0.0007351957225658056,177.87344,0.00797033143998527,-0.002548395542615395,717.04585,0.005709300488210382,-0.002636515482104463,6576.2054,0,0.00538643112250168,16524.944,0,0.005144043560079577,661550.01,0,2.764795617062362e-05,580965.78,-5.16381506649069e-08,-0.0168782336204128,100.5975284774408,0,-0.005330073094728515,7127.8667,0.0002619562166712858,-0.00459448008549148,169719.22,0,-0.001619698889187963,2.51283878693935
2002,02Q1,18.71771,0.01069567804540376,0.006484878564465102,193.26312,0,0.004968183801272519,499.08254,0,0.00440931189839616,16958.054,0.0005682534593337222,0.0004696139148254356,15269.303,0.0006695682821369873,0.03091857147187796,2.582399269969356,0,-0.0005561090508980503,4135.7188,0,-0.0236282448802983,197.20768,0,0.4877518357591974,4332.9265,0,-0.008110828841275123,8.42351,0.00254817248068929,179.96667,0,-0.0069891117709971,179.96667,0,-0.0069891117709971,178.05887,0.008105546138672644,0.001042482790010836,733.17244,0.006210757832129508,0.02249031913370683,6616.564,0,0.006137065001041555,16608.626,0,0.005063980852219572,668827.93,0,0.01100131492704541,598599.7,-8.352826750523389e-08,0.03035276879818967,101.0838752560997,0,0.004834579795545856,7122.6,7.487995022569134e-05,-0.0007388886775897786,189302.5,0,0.1153863422186362,2.510158747047561
2002,02Q2,18.97735,0.01192726543657864,0.01387135498947259,194.36004,0,0.005675785426624653,501.46897,0,0.004781633915704642,16924.531,0.0005545915939260121,-0.001976818802440483,15336.346,0.0005864677126003902,0.004390704670671586,2.580103245502522,0,-0.0008891051409184265,4169.201,0,0.008095859902273912,591.74806,0,2.000633950969861,4760.949,0,0.09878369734635473,8.82749,0.002520073137769114,179.83333,0,-0.0007409149705331771,179.83333,0,-0.0007409149705331771,178.91619,0.00823993916619959,0.004814812089956468,742.8937,0.00680434203741513,0.01325917269885365,6657.9692,0,0.006257809944859483,16689.37,0,0.004861570126270456,672045.03,0,0.004810056302523097,603079.88,-9.948929811769902e-08,0.007484434088423452,100.9384408086478,0,-0.001438750216920762,7144.1,0.0007284035355588015,0.003018560637969281,171665.32,0,-0.0931692925344356,2.506675759329136
2002,02Q3,19.18929,0.01230959144754013,0.01116805033368718,195.53067,0,0.006022997319819385,504.08326,0,0.005213263743916164,16939.014,0.0005340823954107923,0.0008557401088396585,15346.772,0.0005633672055611887,0.0006798229513080427,2.578026557163641,0,-0.0008048857511811397,4342.3782,0,0.04153726337492485,222.24843,0,-0.6244205177453391,4564.6266,0,-0.04123598047364087,8.75592,0.002593530258425596,180.9,0,0.005931436625235246,180.9,0,0.005931436625235246,180.23092,0.00841196935199713,0.007348300899991204,752.16409,0.006693748940408212,0.01247875705501342,6697.4225,0,0.005925725820419856,16766.096,0,0.004597297561262192,674458.88,0,0.003591798007939999,606199.74,-9.897726798306325e-08,0.00517321188032336,100.7042455511803,0,-0.002320179067471622,7158.0667,-0.0006003602133355267,0.001954997830377507,187680.09,0,0.09329065416357823,2.503365436479482
2002,02Q4,19.24989,0.01164741284804817,0.003158011578333585,196.5968,0,0.005452494997332211,506.9069,0,0.005601534952777467,17087.735,0.0005172463965918487,0.008779790842607568,15477.324,0.0005462582473682782,0.008506805209590634,2.578408702481424,0,0.0001482317227186515,5040.702,0,0.1608159786727006,1188.7958,0,4.348950271549725,6229.4979,0,0.3647332949424605,9.68722,0.002756560417117466,181.03333,0,0.0007370370370370417,181.03333,0,0.0007370370370370417,182.66127,0.00861663828192032,0.01348464514301988,756.78096,0.005895135080042663,0.006138115421064655,6730.154,0,0.004887178612369278,16841.607,0,0.004503791461053223,681017.95,0,0.009724936826393254,614544.85,-4.881661373200225e-08,0.01376627116336273,101.189058972499,0,0.004814230211101223,7195.7667,0.0001760650496907538,0.005266785234063245,193076.06,0,0.028750892009909,2.502410346033686
2003,03Q1,19.16787,0.01095027755435726,-0.004260803568228181,197.59773,0,0.005091283276228356,509.90886,0,0.005922113113867648,17384.571,0.0004962031138557893,0.01737128999250043,15598.657,0.0005280805704834169,0.007839404279447707,2.580540069969427,0,0.0008266212745684067,4864.5546,0,-0.03494501361119936,1054.3031,0,-0.1131335591865315,5918.8577,0,-0.04986600926536964,9.60776,0.002777328400035651,179.23333,0,-0.009942920455586887,179.23333,0,-0.009942920455586887,186.17135,0.00881516095624818,0.0192163341468062,764.03935,0.005038403183566168,0.009591137176601223,6759.5579,0,0.00436897877819725,16919.678,0,0.004635602766410588,682061.11,0,0.00153176579266381,618484.09,0,0.006410012222867039,100.9032129157441,0,-0.002824871183282558,7204.7,0.0004073028358443894,0.001241466041415669,193074.6,0,-7.561786790096353e-06,2.503074646346324
2003,03Q2,19.65221,0.01024421513879923,0.02526832663201491,198.54549,0,0.004796411375778397,513.05803,0,0.006175946815279943,17446.177,0.0004756311302236658,0.003543717012056252,15799.329,0.0005082544486670821,0.01286469726207843,2.584083022988838,0,0.001372950205517409,6199.8623,0,0.2744974226417357,447.82581,0,-0.5752399760562213,6647.6881,0,0.1231370032768317,10.82397,0.002885248817965152,181.2,0,0.01097268013711509,181.2,0,0.01097268013711509,186.69307,0.009006923600964402,0.002802364595841499,769.21437,0.004329765961980877,0.006773237530239794,6787.8265,0,0.004182019063702426,17004.085,0,0.004988688319009336,686913.58,0,0.007114421169680782,625103.16,6.398944231353845e-08,0.01070208612803616,101.1978694505524,0,0.002920189816496133,7213.0333,-0.000549632811417479,0.001156647743833919,206498.88,0,0.0695289799901178,2.5050853907359
2003,03Q3,20.15652,0.00962768059602357,0.02566174491316754,199.61976,0,0.00541069958325426,516.34179,0,0.006400367615335668,17530.995,0.0005351674714059175,0.004861695487785049,16173.354,0.0005088731744034905,0.02367347372790323,2.586626644576669,0,0.0009843420529457795,7090.3398,0,0.143628593170529,664.5815,0,0.4840178595333753,7754.9213,0,0.1665591380558302,12.88556,0.002797750281915148,183.23333,0,0.01122146799117001,183.23333,0,0.01122146799117001,188.34955,0.009140850199580976,0.008872744981910617,788.30004,0.004020386287112374,0.02481189996489527,6822.2604,0,0.005072890416394702,17097.582,0,0.00549850227165998,695920.56,0,0.01311224623045027,639461.34,7.819081578831896e-08,0.02296929677975061,102.0073288319514,0,0.007998778885305494,7238.6,-7.366903991118023e-05,0.003544514344610098,219024.61,0,0.0606576171260589,2.506146203390301
2003,03Q4,20.43677,0.009056777795662234,0.01390368972421821,200.73283,0,0.005575950998037435,519.82119,0,0.006738559743537426,17738.477,0.0006692761894219588,0.01183515253983017,16325.14,0.0005476150857383498,0.00938494266557203,2.589617204121518,0,0.001156162042604571,6889.2433,0,-0.02836203985597413,81.28958,0,-0.8776830531695511,6970.5329,0,-0.1011471773414386,12.29436,0.002858233572498199,185.6,0,0.01291615450093058,185.6,0,0.01291615450093058,188.68491,0.009214215493827128,0.00178051925263431,805.78303,0.004175741783468708,0.02217809097155455,6858.4145,0,0.005299431255951436,17198.847,0,0.005922767324642927,709773.67,0,0.01990616572673178,646197.82,7.737569247592854e-08,0.0105346165258403,103.4894683020398,0,0.01452973513824791,7283.0333,0.0003296416535632465,0.006138383112756567,235669.91,0,0.07599739590907167,2.507700139733462
2004,04Q1,20.76045,0.008573171952168548,0.01583811923312732,201.97981,0,0.006212137795297258,523.5758,0,0.007222887547158201,18005.628,0.0007909891599857291,0.01506053760985239,16438.108,0.0006226001163874557,0.006919879400728003,2.592218499462892,0,0.001004509599810263,6913.5277,0,0.003524973490194424,270.74688,0,2.330646806146618,7184.2745,0,0.03066359531851579,12.61317,0.002932502351647427,190.1,0,0.02424568965517241,190.1,0,0.02424568965517241,189.53219,0.009285984080272596,0.004490449183244235,814.63815,0.004319307741041951,0.01098945953230107,6897.5748,0,0.005709818209441915,17305.539,0,0.006203439102632815,717733.9,0,0.01121516666009882,653243.85,7.654110139300335e-08,0.0109038281806646,104.0559792117079,0,0.00547409237831514,7373.9,0.0003798618930687784,0.01247649107961645,235064.47,0,-0.002569016978026606,2.508930965127047
2004,04Q2,20.87706,0.008055926011408886,0.005616930268852623,203.37889,0,0.006926830954044498,527.68501,0,0.007848357391613738,18357.436,0.0009024101072550815,0.01953877976374947,16641.255,0.0007302254022944838,0.01235829573573801,2.59459086437142,0,0.0009151870912965478,8202.3891,0,0.1864260122947075,1634.7965,0,5.038099127864373,9837.1855,0,0.3692663747745161,13.29846,0.002960962954024415,191.83333,0,0.00911799053129929,191.83333,0,0.00911799053129929,189.91604,0.00935828358318831,0.00202524964229029,830.17649,0.00442360586211368,0.01907391643762319,6938.6027,0,0.005948163113794727,17415.318,0,0.006343575892088575,730058.31,0,0.0171712803310531,662904.96,7.542559902015329e-08,0.01478943889023982,105.2169062799921,0,0.01115675501858717,7456.3,-0.0004647196272237235,0.01117454806818652,256760.23,0,0.09229706216341418,2.509917162428107
2004,04Q3,21.04804,0.007089517781689568,0.008189850486610669,205.0405,0,0.008170021972290222,532.23007,0,0.008613206579432531,18613.838,0.0007818037423673097,0.01396720108407286,16780.045,0.0007898345790687201,0.008340116175132058,2.59573142866897,0,0.0004395931216792497,9518.5621,0,0.1604621512042143,1806.0445,0,0.1047518758450976,11324.607,0,0.1512039698753267,13.32853,0.003096923547004753,193.13333,0,0.006776716016971667,193.13333,0,0.006776716016971667,191.7515,0.009464677304173847,0.00966458651939027,837.40307,0.00428822544252341,0.00870487190019078,6983.5571,0,0.006478883709539908,17526.925,0,0.006408553665227358,739765.63,0,0.01329663653852519,668585.44,5.982780946284136e-08,0.008569071500083484,105.9296314767728,0,0.006773865740587854,7505.1333,-0.0003862529485583976,0.006549267062752335,251682.49,0,-0.01977619353277577,2.509741776150151
2004,04Q4,21.57537,0.005540514781308628,0.0250536391987092,206.77871,0,0.00847739836763947,537.10751,0,0.009164157147303032,18782.777,0.0004716116072277148,0.009075989594408121,17041.566,0.0007363897383207492,0.01558523829942057,2.597499084891283,0,0.0006809857918235649,10225.521,0,0.07427160663268684,2396.4122,0,0.3268843597153892,12621.933,0,0.1145581475807506,13.85567,0.003062976712400206,197.56667,0,0.02295481572238198,197.56667,0,0.02295481572238198,196.24125,0.009601390055448569,0.02341441918316162,853.56948,0.003830096857309139,0.01930541047574622,7026.2013,0,0.00610637235285149,17637.114,0,0.006286841530958918,753415.98,0,0.01845226304985266,679499.32,1.471671824493524e-08,0.01632383738419432,107.2294897101795,0,0.01227095964826209,7598.0667,0.0002106242366599677,0.01238264482257762,280064.82,0,0.1127703798543952,2.510191958206492
2005,05Q1,22.06958,0.004076893644531674,0.02290621203715157,208.64838,0,0.009041888306586367,542.19606,0,0.00947398780553253,19115.812,0.0001626666829909081,0.01773087121249449,17040.282,0.0005753212885786959,-7.534518834710677e-05,2.59861140546598,0,0.0004282275135983609,8773.6091,0,-0.14198903899371,1342.4165,0,-0.4398223727954649,10116.026,0,-0.1985359136354155,14.12083,0.002820088174804239,201.6,0,0.02041503255584561,201.6,0,0.02041503255584561,199.60639,0.009731558104017615,0.01714797475046656,872.048,0.003936688790125825,0.02164852473403806,7068.8888,0,0.006075473527921838,17743.093,0,0.006008862901266009,760834.44,0,0.009846433042208586,679179,-2.944731717217421e-08,-0.0004714059169329983,107.6314059431802,0,0.003748187500350678,7664.1,0.000291482492119157,0.008690802885423479,270179.14,0,-0.03529782855269003,2.510025762464958
2005,05Q2,22.36746,0.002493745467649002,0.01349731168422792,210.68553,0,0.009763555317323801,547.37297,0,0.009548040610992306,19515.826,-0.0001061077430626831,0.02092581785173443,17294.417,0.0003207265343859271,0.01491377900905643,2.598056781592927,0,-0.0002134308623010039,11608.332,0,0.3230965578350192,453.1823,0,-0.6624130439397907,12061.514,0,0.1923174179267629,16.15373,0.002911185558433635,204.5,0,0.01438492063492066,204.5,0,0.01438492063492066,202.74927,0.009856332912803224,0.01574538771028318,877.6334,0.00373683314599004,0.006404922664807499,7113.1465,0,0.006260913313560699,17842.038,0,0.005576536176640663,772898.11,0,0.01585584112096719,688533.88,-7.26180626226599e-08,0.01377380631615525,108.6576959999348,0,0.009535228567917857,7746,0.0001420289480820106,0.01068618624496022,285633.01,0,0.05719860534014578,2.508318646326208
2005,05Q3,22.67827,0.002528616020374001,0.01389563231587315,212.51128,0,0.008665758868205137,552.70127,0,0.009734313333009507,19642.528,-0.0002080256573462234,0.006492269402278822,17459.731,7.486357302358441e-05,0.009558807330712477,2.600809095874817,0,0.001059374183578418,14129.452,0,0.2171819344932587,1994.112,0,3.400242463132387,16123.564,0,0.3367777875978091,16.96408,0.003045663669093484,207.26667,0,0.01352894865525675,207.26667,0,0.01352894865525675,207.90353,0.009872146236718718,0.02542184245595554,892.6624,0.00286297026460766,0.01712446221850717,7146.7012,0,0.004717279476811084,17937.118,0,0.005328987641434129,781278.27,0,0.01084251583950701,695234.23,-7.19182029496102e-08,0.009731329415482033,109.3201252068577,0,0.006096477574154453,7842.1667,-8.492478794287806e-06,0.01241501420087784,309926.75,0,0.08505228439808127,2.509845801304803
2005,05Q4,22.90939,0.004109903653724915,0.01019125356563782,214.38972,0,0.008839248438953508,557.97126,0,0.009534969948594485,19669.756,-0.0001747555582483598,0.001386175954541228,17659.81,-8.289322729492457e-05,0.01145945490225488,2.602602680762865,0,0.0006896257364266989,13408.607,0,-0.05101719443896333,1006.2892,0,-0.4953697685987548,14414.896,0,-0.1059733443548833,15.35993,0.003342530681779636,209.1,0,0.008845271649320122,209.1,0,0.008845271649320122,212.291,0.00977871590181598,0.02110339348254456,890.3141,0.00311934416345565,-0.002630669780647191,7178.8636,0,0.004500314074974794,18022.441,0,0.004756784228101768,790019.45,0,0.01118830554445081,703534.26,-4.264184483167078e-08,0.01193846568803154,110.0479816889124,0,0.006658028251225447,7886.7333,-8.457168940547492e-06,0.005682944740259105,283261.13,0,-0.08603845908751018,2.510486617965551
2006,06Q1,23.20061,0.005809698871962056,0.01271181816713595,216.29102,0,0.008868428952656835,563.19342,0,0.009359191726111335,19863.401,-0.000146680448789674,0.009844809462811863,17974.581,-0.0001576978582462999,0.01782414420087175,2.603868713550844,0,0.0004864487373879748,13736.413,0,0.02444743141476221,3956.3951,0,2.931668053279316,17692.809,0,0.2273976170206154,14.65629,0.003370288066181672,210.3,0,0.005738880918221029,210.3,0,0.005738880918221029,215.47555,0.009686120676102613,0.01500087144532741,902.4783,0.003542183211422027,0.01366281854909401,7209.2233,0,0.004229039816273982,18099.243,0,0.004261464914769297,810506.21,0,0.02593196914329136,720660.06,-1.387616757079091e-08,0.02434252455594706,112.4262873089255,0,0.02161153329223379,7928.2667,0,0.005266236148748717,266671.46,0,-0.05856670133314791,2.510567677935569
2006,06Q2,23.10937,0.007402495950227391,-0.003932655218979271,218.234,0,0.008983174613536917,568.32401,0,0.00910981879014158,19741.047,-0.0001441964791748564,-0.006159770927446059,17921.805,-0.0001668080443875628,-0.002936146327972709,2.604195542399443,0,0.0001255166387220731,7054.526,0,-0.4864360877908956,71.1978,0,-0.9820043756499446,7125.7238,0,-0.5972531100064439,13.63727,0.002308564103996313,210.26667,0,-0.0001584878744650809,210.26667,0,-0.0001584878744650809,219.3436,0.009599971793895034,0.01795122462850198,905.8321,0.005117785632440317,0.003716211237433608,7238.5445,0,0.004067178776387786,18166.99,0,0.003743084724593345,816782.61,0,0.00774380248116794,726477.31,2.753011043005412e-08,0.008072113778582373,112.8379621068849,0,0.003661730791022125,7977.4333,-8.361015355726725e-06,0.006201431140049762,213172.1,0,-0.2006189938735852,2.509757313780415
2006,06Q3,23.10486,0.006851249191637955,-0.0001951589333677116,220.24357,0,0.009208326841830313,573.2473,0,0.008662822462841138,19667.316,-9.375082616649417e-05,-0.00373490828525963,17759.416,-0.0001383862986528741,-0.009060973490114373,2.602787904318841,0,-0.0005405270294353955,5082.5766,0,-0.2795296806617482,1736.8069,0,23.39410908764035,6819.3836,0,-0.04299074853280163,12.40021,0.002537833035002533,210.4,0,0.0006340995460669104,210.4,0,0.0006340995460669104,222.24773,0.009388292638484327,0.01324009453660823,907.8295,0.003487309061461289,0.002205044400612524,7268.3715,0,0.004120579765725033,18223.878,0,0.003131393808220239,816441.81,0,-0.0004172468853125193,727567.27,4.123330240644106e-08,0.001500335915515328,112.3280242348647,0,-0.004519204906741753,8012.6333,-1.248013583572715e-05,0.004412446795387275,177194.88,0,-0.1687707725354303,2.507284884929176
2006,06Q4,23.2053,0.004241518585693179,0.00434713735551752,222.07605,0,0.00832024290198349,577.94578,0,0.008196253170315878,19999.058,9.20051798921809e-06,0.01686768036879064,17851.344,-9.219744143701644e-05,0.005176296337672358,2.602467848288908,0,-0.0001229666195242018,4562.484,0,-0.1023285315562189,1091.6002,0,-0.371490175447829,5654.0841,0,-0.170880473713196,10.29621,0.002326643179577052,209.6,0,-0.003802281368821347,209.6,0,-0.003802281368821347,221.65449,0.009047051413923372,-0.002669273607428883,921.0556,0.004588982123758335,0.01456892511203918,7293.2439,0,0.003422004502659254,18275.313,0,0.002822395979604213,827154.37,0,0.01312103308379067,736613.16,2.715129412248396e-08,0.0124330634059446,113.4137814861779,0,0.009665951651059098,8026.4667,-1.660728079142073e-05,0.001726448657022596,155913.52,0,-0.1201014385968715,2.505786622602872
2007,07Q1,23.356,0.001623628642764903,0.006494206064993794,223.72824,0,0.007439748680688396,582.24854,0,0.007444919833137349,20053.711,0.0001073233258320824,0.002732778713877345,17784.677,-2.822574909144336e-05,-0.003734564747617954,2.602481206663942,0,5.132964483104993e-06,4200.7933,0,-0.0792749519779138,68.92584,0,-0.9368579815210734,4269.7192,0,-0.2448433513749823,8.64775,-0.0007799410711191006,210.53333,0,0.00445291030534357,210.53333,0,0.00445291030534357,223.89119,0.008714664481497788,0.01009093025816885,915.0096,0.001849230039316096,-0.006564207415925867,7315.4795,0,0.003048794240927549,18322.815,0,0.002599244127857094,828641.94,0,0.001798418836861067,736134.04,1.358448271887828e-08,-0.0006504363837322636,113.2724027180993,0,-0.001246574853831251,8045.8,0,0.002408693728212968,118545.21,0,-0.2396733137703516,2.504663569899963
2007,07Q2,23.58737,-0.001013920870972412,0.009906233944168449,225.09142,0,0.006093017135431807,585.98199,0,0.00641212427943563,20220.21,0.0002119616094737122,0.008302652810744096,17932.91,6.128773050297826e-05,0.008334871642594362,2.603306647583457,0,0.0003171745937691253,4640.259,0,0.1046149307084449,1289.2379,0,17.70471074418535,5929.4969,0,0.3887322847835054,7.85473,0.000473824386926063,211.06667,0,0.002533280597423606,211.06667,0,0.002533280597423606,226.27947,0.008386589264748674,0.0106671459471005,921.7771,0.001249616198931135,0.007396097264990489,7334.3318,0,0.002577042284104488,18367.842,0,0.002457428075325864,834480.94,0,0.007046469310978878,741783.98,0,0.00767515111785884,113.7773641492467,0,0.004457938730266547,8032.4,-4.145692688173812e-06,-0.001665465211663296,123706.77,0,0.04354085669087766,2.504364746628998
2007,07Q3,23.60706,-0.0009094929650782637,0.0008347687766800899,226.40824,0,0.005850156349806701,589.02662,0,0.005195774020290255,20315.208,0.0002519929749202772,0.004698170790511057,18005.089,0.0001471467201113433,0.004024946313788453,2.601612997830821,0,-0.0006505763561156629,3302.7493,0,-0.2882403115860559,42.14921,0,-0.9673068795138585,3344.8985,0,-0.4358883128853647,6.49406,0.002015121123283489,209.83333,0,-0.005843366932353641,209.83333,0,-0.005843366932353641,226.62838,0.008262983986820384,0.001541942801969571,928.4675,0.00129868185872729,0.007258153842181536,7359.8323,0,0.003476867517774435,18411.671,0,0.002386181240017085,833530.21,0,-0.001139307028390584,742590.77,-2.693273373162418e-08,0.001087634704648161,113.2539677568468,0,-0.004600180328604591,7983.2333,0,-0.00612104725860263,91649.654,0,-0.2591379275362214,2.501642734441109
2007,07Q4,23.74151,0.002276297419872664,0.005695330125818339,227.53253,0,0.004965764496910545,591.43836,0,0.004094449924860796,20298.748,0.0002013337300221768,-0.0008102304441086268,17981.086,0.0001942417878609546,-0.001333123096475703,2.599357375404739,0,-0.0008670092085036571,3272.1984,0,-0.009250141995336955,71.68702,0,0.7007915450847124,3343.8854,0,-0.0003028791456600753,6.56694,0.0048352495815061,209.33333,0,-0.002382843564461375,209.33333,0,-0.002382843564461375,227.7127,0.008354573135549272,0.004784572876530378,923.899,0.00286225816885055,-0.00492047379148971,7386.1188,0,0.003571616706538295,18453.525,0,0.002273232016800811,827516.62,0,-0.007214603535485495,738917.43,-4.059993373485092e-08,-0.004946654534906173,112.0367330132843,0,-0.0107478331017585,7942.2,-8.398106298836573e-06,-0.005139934968454455,76302.367,0,-0.1674560277117904,2.498406199477864
2008,08Q1,23.7011,0.00524356514927168,-0.001702082133781777,228.15972,0,0.002756484973818841,593.32685,0,0.003193046186588315,20207.463,0.0001233359849909396,-0.004497075386127256,17871.724,0.0001969979747263238,-0.006082057557591405,2.600489034611368,0,0.0004353611463114297,2636.2073,0,-0.1943620227917721,1071.2082,0,13.94284739413076,3707.4156,0,0.1087149099069004,5.51872,0.0008523726790979547,210,0,0.003184729350075359,210,0,0.003184729350075359,228.38542,0.008447078250907408,0.002954248928584125,909.5496,0.006050608145167625,-0.01553135137065842,7401.389,0,0.002067418682732253,18492.408,0,0.002107077103154979,817226.26,0,-0.0124352306060028,730495.59,-6.844667826705459e-08,-0.01139753869387014,110.4152558391405,0,-0.01447272810027049,7884.8,0,-0.007227216640225584,68294.589,0,-0.1049479631477224,2.498505077898216
2008,08Q2,23.68301,0.008391836470532103,-0.0007632557138698553,228.53028,0,0.001624125415301228,594.80099,0,0.002484532766383184,20913.166,1.353232837382809e-05,0.03492288962746097,18445.483,0.0001453683664770947,0.03210428943508762,2.602722886437631,0,0.0008590122075237394,2635.2606,0,-0.000359114398932119,2750.2104,0,1.567391101001654,5385.471,0,0.4526213354661398,5.40506,-3.700099532685238e-05,207.46667,0,-0.01206347619047622,207.46667,0,-0.01206347619047622,230.01533,0.008536561464167728,0.007136663977936925,905.576,0.009505511008321789,-0.004368755700623729,7411.9706,0,0.001429677591597945,18527.305,0,0.001887098748848762,832409.52,0,0.01857901629348035,747053.83,-9.370140503274607e-08,0.02266713204935295,112.3061011601962,0,0.01712485567945821,7776.8667,4.294807244916336e-06,-0.01368878094561696,74512.294,0,0.09104242504483022,2.49964631538069
2008,08Q3,23.59116,0.01034276302096041,-0.00387830769821914,228.55883,0,0.0001249287402964528,595.97562,0,0.001974828589306977,20066.847,5.148059281338326e-05,-0.04046823900312365,17996.577,9.558286570441566e-05,-0.02433690676465339,2.607537061683419,0,0.00184966877222085,2077.5345,0,-0.211639827954776,99.39287,0,-0.9638599032277675,2176.9274,0,-0.5957777137784235,5.5758,0.001172505552792323,206.63333,0,-0.004016741580707845,206.63333,0,-0.004016741580707845,231.19413,0.008663425947740088,0.005124875807190744,891.4124,0.00945017483719192,-0.01564043216693019,7413.526,0,0.0002098497260634292,18558.122,0,0.001663328800384033,804944.77,0,-0.03299427666324623,724811.28,-8.278016171692904e-08,-0.02977369114083778,108.5778575538819,0,-0.03319715997438293,7671.9333,4.340515387329585e-06,-0.01349301769567426,60627.139,0,-0.1863471684283401,2.503278736730673
